"subject_id","roi","analysis_type","depth_bin","depth_order","odss","fgm","ctr-sur"
"pnr495","in_bor","task",2,"deepest_first",0.280003095737469,0.815981064456946,NA
"pnr510","in_bor","task",0,"deepest_first",-0.0204747218932031,0.235994939805825,NA
"pnr510","in_bor","task",1,"deepest_first",0.0133246296287508,0.299709551908508,NA
"pnr510","in_bor","task",2,"deepest_first",0.165922792269784,0.501256274767161,NA
"pnr579","in_bor","task",0,"deepest_first",0.0886191264393941,0.202385777878788,NA
"pnr579","in_bor","task",1,"deepest_first",-0.159690642904491,0.369130099577922,NA
"pnr579","in_bor","task",2,"deepest_first",0.0809655947406002,0.350865644926606,NA
"pnr668","in_bor","task",0,"deepest_first",0.411694139454545,0.345963895272727,NA
"pnr668","in_bor","task",1,"deepest_first",0.318434269686363,0.773224845038961,NA
"pnr668","in_bor","task",2,"deepest_first",0.388413012912325,0.990883703213389,NA
"pnr685","in_bor","task",0,"deepest_first",0.130914547801418,0.536822298439716,NA
"pnr685","in_bor","task",1,"deepest_first",0.0889178471199024,0.85717030045102,NA
"pnr685","in_bor","task",2,"deepest_first",0.145517861797174,1.06526882712133,NA
"pnr713","in_bor","task",0,"deepest_first",0.319916898647059,-0.0677673981764708,NA
"pnr713","in_bor","task",1,"deepest_first",0.260433968102787,0.172230002302041,NA
"pnr713","in_bor","task",2,"deepest_first",0.429040868580206,0.316099280576549,NA
"pnr739","in_bor","task",0,"deepest_first",0.0105667797560978,0.504696098170731,NA
"pnr739","in_bor","task",1,"deepest_first",0.0784694775411339,0.491480630356902,NA
"pnr739","in_bor","task",2,"deepest_first",0.119173243123959,0.487290152251845,NA
"pnr756","in_bor","task",0,"deepest_first",-0.229207102802547,0.729094185477706,NA
"pnr756","in_bor","task",1,"deepest_first",-0.211975592382679,0.700100840745374,NA
"pnr756","in_bor","task",2,"deepest_first",-0.141051466691016,1.06361528233623,NA
"pnr822","in_bor","task",0,"deepest_first",0.00927037203488412,0.562872590813953,NA
"pnr822","in_bor","task",1,"deepest_first",0.152224623635893,0.424514653612616,NA
"pnr822","in_bor","task",2,"deepest_first",0.20371922989924,0.715938800179214,NA
"pnr143","in_bor","loc",0,"deepest_first",NA,NA,0.838851216351351
"pnr143","in_bor","loc",1,"deepest_first",NA,NA,0.220858165339835
"pnr143","in_bor","loc",2,"deepest_first",NA,NA,-1.26897224776627
"pnr256","in_bor","loc",0,"deepest_first",NA,NA,0.352503049174312
"pnr256","in_bor","loc",1,"deepest_first",NA,NA,0.474118542629193
"pnr256","in_bor","loc",2,"deepest_first",NA,NA,0.520652589694392
"pnr328","in_bor","loc",0,"deepest_first",NA,NA,0.306888235091743
"pnr328","in_bor","loc",1,"deepest_first",NA,NA,0.162340098282781
"pnr328","in_bor","loc",2,"deepest_first",NA,NA,-0.17199200417077
"pnr495","in_bor","loc",0,"deepest_first",NA,NA,-0.146856166410256
"pnr495","in_bor","loc",1,"deepest_first",NA,NA,0.117673335622826
"pnr495","in_bor","loc",2,"deepest_first",NA,NA,0.653162754306774
"pnr510","in_bor","loc",0,"deepest_first",NA,NA,0.0377255801941743
"pnr510","in_bor","loc",1,"deepest_first",NA,NA,-0.0788205068092079
"pnr510","in_bor","loc",2,"deepest_first",NA,NA,-0.107015576961403
"pnr579","in_bor","loc",0,"deepest_first",NA,NA,-0.1807028175
"pnr579","in_bor","loc",1,"deepest_first",NA,NA,0.249108114419643
"pnr579","in_bor","loc",2,"deepest_first",NA,NA,-0.571555404311654
"pnr668","in_bor","loc",0,"deepest_first",NA,NA,-0.0628473345454545
"pnr668","in_bor","loc",1,"deepest_first",NA,NA,0.510591624750649
"pnr668","in_bor","loc",2,"deepest_first",NA,NA,0.360739479545492
"pnr685","in_bor","loc",0,"deepest_first",NA,NA,-0.21724369212766
"pnr685","in_bor","loc",1,"deepest_first",NA,NA,0.0140081578025266
"pnr685","in_bor","loc",2,"deepest_first",NA,NA,0.250731574578796
"pnr713","in_bor","loc",0,"deepest_first",NA,NA,-0.107884148882353
"pnr713","in_bor","loc",1,"deepest_first",NA,NA,0.404873683345606
"pnr713","in_bor","loc",2,"deepest_first",NA,NA,0.230040992364459
"pnr739","in_bor","loc",0,"deepest_first",NA,NA,0.0817096745528455
"pnr739","in_bor","loc",1,"deepest_first",NA,NA,0.161670011893631
"pnr739","in_bor","loc",2,"deepest_first",NA,NA,-0.197632832872289
"pnr756","in_bor","loc",0,"deepest_first",NA,NA,0.230436869745223
"pnr756","in_bor","loc",1,"deepest_first",NA,NA,0.4746378696377
"pnr756","in_bor","loc",2,"deepest_first",NA,NA,0.165415212153755
"pnr822","in_bor","loc",0,"deepest_first",NA,NA,0.517095987848837
"pnr822","in_bor","loc",1,"deepest_first",NA,NA,0.562738613614026
"pnr822","in_bor","loc",2,"deepest_first",NA,NA,0.153921764290668
"pnr143","in_sur","task",0,"deepest_first",0.606066345288889,0.271521462577778,NA
"pnr143","in_sur","task",1,"deepest_first",0.631885784634301,0.391795059448813,NA
"pnr143","in_sur","task",2,"deepest_first",0.750955463315346,0.480563372475395,NA
"pnr256","in_sur","task",0,"deepest_first",0.360380729923078,1.04884955769231,NA
"pnr256","in_sur","task",1,"deepest_first",0.210961170509326,0.940024193352371,NA
"pnr256","in_sur","task",2,"deepest_first",0.310004193643959,0.758996006159084,NA
"pnr328","in_sur","task",0,"deepest_first",-0.104268629417178,0.194683912116564,NA
"pnr328","in_sur","task",1,"deepest_first",-0.0206903262310823,0.132926630986981,NA
"pnr328","in_sur","task",2,"deepest_first",-0.0362871307857996,0.13860403780463,NA
"pnr495","in_sur","task",0,"deepest_first",0.290873861515152,0.281471488484848,NA
"pnr495","in_sur","task",1,"deepest_first",0.146661673223665,0.246067870036489,NA
"pnr495","in_sur","task",2,"deepest_first",0.322640718248467,0.573316088620282,NA
"pnr510","in_sur","task",0,"deepest_first",-0.0254445672748269,0.0250668748729792,NA
"pnr510","in_sur","task",1,"deepest_first",0.000942866455102276,0.0509865473205285,NA
"pnr510","in_sur","task",2,"deepest_first",-0.00135511869583342,0.0119130564518538,NA
"pnr579","in_sur","task",0,"deepest_first",-0.0551081386000005,0.0755259849500005,NA
"pnr579","in_sur","task",1,"deepest_first",-0.0420611948511072,0.0296084877486042,NA
"pnr579","in_sur","task",2,"deepest_first",-0.0895619552759479,0.192062414348151,NA
"pnr668","in_sur","task",0,"deepest_first",0.335062161913044,0.279081009652174,NA
"pnr668","in_sur","task",1,"deepest_first",0.253133738840849,0.350010618955544,NA
"pnr668","in_sur","task",2,"deepest_first",0.206204295947225,0.34925016574221,NA
"pnr685","in_sur","task",0,"deepest_first",0.0178613312345686,0.383198787407407,NA
"pnr685","in_sur","task",1,"deepest_first",-0.0712341860895173,0.476069278991967,NA
"pnr685","in_sur","task",2,"deepest_first",-0.0171982640214442,0.55075138863485,NA
"pnr713","in_sur","task",0,"deepest_first",0.21337155242915,-0.172174132267206,NA
"pnr713","in_sur","task",1,"deepest_first",0.238650463726311,-0.155799404575228,NA
"pnr713","in_sur","task",2,"deepest_first",0.334370822505032,-0.110881157428423,NA
"pnr739","in_sur","task",0,"deepest_first",0.00746430457399105,0.176595360852018,NA
"pnr739","in_sur","task",1,"deepest_first",-0.0680379673095688,0.186418698815815,NA
"pnr739","in_sur","task",2,"deepest_first",-0.016088986221068,0.228572920607081,NA
