x,y,z,d,scale_xy_dist,t1,orth,iso0,iso90,sur,task all,task F,task p-val,stdev_xerrts,0,23,45,67,90,112,135,157,NULL,theta all,theta F,tgt_theta p-val,iso0_0,iso0_23,iso0_45,iso0_67,iso0_90,iso0_112,iso0_135,iso0_157,iso0_theta all,iso0_theta F,iso0_theta p-val,iso90_0,iso90_23,iso90_45,iso90_67,iso90_90,iso90_112,iso90_135,iso90_157,iso90_theta all,iso90_theta F,iso90_theta p-val,orth_0,orth_23,orth_45,orth_67,orth_90,orth_112,orth_135,orth_157,orth_theta all,orth_theta F,orth_theta p-val,sur,ctr,ctr-sur,ctr-sur F,loc p-val,sur_unwarp,ctr_unwarp,ctr-sur_unwarp,ctr-sur_unwarp F,polar_angle,eccentricity,V23_superficial_deveined,V23_superficial_deveined F,V23_superficial_deveined_iso0,V23_superficial_deveined_iso0 F,V23_superficial_deveined_iso90,V23_superficial_deveined_iso90 F,V23_superficial_deveined_orth,V23_superficial_deveined_orth F,V23_superficial_deveined_sur,V23_superficial_deveined_sur F,V23_superficial_deveined_task,V23_superficial_deveined_task F,task_unwarp_gPPI_V23_tgt_filled_deveined_L2 p-val,V23_middle_deveined,V23_middle_deveined F,V23_middle_deveined_iso0,V23_middle_deveined_iso0 F,V23_middle_deveined_iso90,V23_middle_deveined_iso90 F,V23_middle_deveined_orth,V23_middle_deveined_orth F,V23_middle_deveined_sur,V23_middle_deveined_sur F,V23_middle_deveined_task,V23_middle_deveined_task F,task_unwarp_gPPI_V23_tgt_filled_deveined_L1 p-val,V23_deep_deveined,V23_deep_deveined F,V23_deep_deveined_iso0,V23_deep_deveined_iso0 F,V23_deep_deveined_iso90,V23_deep_deveined_iso90 F,V23_deep_deveined_orth,V23_deep_deveined_orth F,V23_deep_deveined_sur,V23_deep_deveined_sur F,V23_deep_deveined_task,V23_deep_deveined_task F,task_unwarp_gPPI_V23_tgt_filled_deveined_L0 p-val,V1_tgt_superficial_deveined,V1_tgt_superficial_deveined F,V1_tgt_superficial_deveined_iso0,V1_tgt_superficial_deveined_iso0 F,V1_tgt_superficial_deveined_iso90,V1_tgt_superficial_deveined_iso90 F,V1_tgt_superficial_deveined_orth,V1_tgt_superficial_deveined_orth F,V1_tgt_superficial_deveined_sur,V1_tgt_superficial_deveined_sur F,V1_tgt_superficial_deveined_task,V1_tgt_superficial_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_tgt_L2 p-val,V1_tgt_middle_deveined,V1_tgt_middle_deveined F,V1_tgt_middle_deveined_iso0,V1_tgt_middle_deveined_iso0 F,V1_tgt_middle_deveined_iso90,V1_tgt_middle_deveined_iso90 F,V1_tgt_middle_deveined_orth,V1_tgt_middle_deveined_orth F,V1_tgt_middle_deveined_sur,V1_tgt_middle_deveined_sur F,V1_tgt_middle_deveined_task,V1_tgt_middle_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_tgt_L1 p-val,V1_tgt_deep_deveined,V1_tgt_deep_deveined F,V1_tgt_deep_deveined_iso0,V1_tgt_deep_deveined_iso0 F,V1_tgt_deep_deveined_iso90,V1_tgt_deep_deveined_iso90 F,V1_tgt_deep_deveined_orth,V1_tgt_deep_deveined_orth F,V1_tgt_deep_deveined_sur,V1_tgt_deep_deveined_sur F,V1_tgt_deep_deveined_task,V1_tgt_deep_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_tgt_L0 p-val,V1_sur_superficial_deveined,V1_sur_superficial_deveined F,V1_sur_superficial_deveined_iso0,V1_sur_superficial_deveined_iso0 F,V1_sur_superficial_deveined_iso90,V1_sur_superficial_deveined_iso90 F,V1_sur_superficial_deveined_orth,V1_sur_superficial_deveined_orth F,V1_sur_superficial_deveined_sur,V1_sur_superficial_deveined_sur F,V1_sur_superficial_deveined_task,V1_sur_superficial_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_sur_L2 p-val,V1_sur_middle_deveined,V1_sur_middle_deveined F,V1_sur_middle_deveined_iso0,V1_sur_middle_deveined_iso0 F,V1_sur_middle_deveined_iso90,V1_sur_middle_deveined_iso90 F,V1_sur_middle_deveined_orth,V1_sur_middle_deveined_orth F,V1_sur_middle_deveined_sur,V1_sur_middle_deveined_sur F,V1_sur_middle_deveined_task,V1_sur_middle_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_sur_L1 p-val,V1_sur_deep_deveined,V1_sur_deep_deveined F,V1_sur_deep_deveined_iso0,V1_sur_deep_deveined_iso0 F,V1_sur_deep_deveined_iso90,V1_sur_deep_deveined_iso90 F,V1_sur_deep_deveined_orth,V1_sur_deep_deveined_orth F,V1_sur_deep_deveined_sur,V1_sur_deep_deveined_sur F,V1_sur_deep_deveined_task,V1_sur_deep_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_sur_L0 p-val
-86.63,-26.66,18.00,0.72,4.21,135.00,2.55549288,2.49662733,3.61404228,1.97589970,2.66051555,73.93820190,0.00000000,3.33,3.10259366,3.28531051,3.18211007,1.52441454,2.11226845,3.86866093,2.80960107,3.02483058,1.98609865,2.76344371,78.33300018,0.00000000,3.43594074,1.94749999,3.95040011,0.47001505,1.72916579,3.89964747,2.99061823,1.61562383,0.45784220,1.32316470,0.25031526,3.16947961,4.33091259,3.05096507,3.51773858,3.84253311,5.83497047,2.05590796,2.99221063,1.60395420,15.93062496,0.00007078,2.66734982,3.13313866,2.75782251,0.99140245,0.37915361,1.76506925,3.76525927,4.65054512,0.61794132,2.34923553,0.12567845,1.79778945,-1.20743346,-3.00522280,276.38513184,0.00000000,4.29331350,1.50293005,-2.79038334,42.96273422,2.00,2.11,0.00490077,15.85999489,0.15724175,6.67152119,0.01938222,0.10037088,0.03316635,0.30250910,-0.00703437,0.01344097,0.76133591,2.00209355,0.15741015,0.00652442,21.85153008,0.17416321,6.52738953,0.01055247,0.02362546,0.02419118,0.12691000,-0.02676319,0.15378506,0.53104693,1.02432621,0.31175298,0.01037478,25.74088097,0.19803858,6.31311035,0.00200131,0.00061716,0.01947857,0.06074622,-0.03876077,0.23654878,0.59426391,1.47959805,0.22413987,0.00910795,59.32836151,0.10628293,1.86001742,-0.04384848,0.31096068,-0.02988241,0.14521836,-0.01470264,0.03539241,-0.86569476,2.62962008,0.10521897,0.01348849,49.94800186,0.12528986,2.14755797,-0.03542225,0.16626021,-0.02185651,0.06361260,-0.01310688,0.02340293,-0.24012899,0.23484255,0.62806799,0.02116181,48.51310349,0.14923039,2.60651231,-0.01268024,0.01831442,0.00381413,0.00162394,-0.01152314,0.01542742,0.35591385,0.66635633,0.41452970,0.00910795,59.32836151,0.10628293,1.86001742,-0.04384848,0.31096068,-0.02988241,0.14521836,-0.01470264,0.03539241,-0.86569476,2.62962008,0.10521897,0.01348849,49.94800186,0.12528986,2.14755797,-0.03542225,0.16626021,-0.02185651,0.06361260,-0.01310688,0.02340293,-0.24012899,0.23484255,0.62806799,0.02116181,48.51310349,0.14923039,2.60651231,-0.01268024,0.01831442,0.00381413,0.00162394,-0.01152314,0.01542742,0.35591385,0.66635633,0.41452970,
-86.63,-26.66,14.00,0.62,4.21,135.00,3.17737913,2.97937989,3.47894716,2.76698542,3.10067296,71.64598846,0.00000000,3.94,3.37821460,1.76035583,3.03105664,0.66988456,3.48103356,4.07855320,4.28333092,4.37298965,2.69247985,3.08001685,71.54145813,0.00000000,3.98315048,0.72783500,3.80969286,-0.33408415,2.29507804,4.22622347,5.67989492,3.27805948,0.15061615,0.10351267,0.74772534,2.76303458,1.65575957,2.60519528,1.40754318,5.65393591,3.61122656,5.36036396,4.59638882,0.70845860,2.23147464,0.13555783,3.63095856,3.02509332,3.07927275,1.62696719,2.33828950,4.53053284,2.22752571,4.82892656,0.43692657,0.82919258,0.36273782,1.95188558,-1.02170718,-2.97359276,269.07321167,0.00000000,-0.47836089,-2.73428464,-2.25592375,14.74390411,2.00,2.11,0.00595772,16.85149002,0.27204430,14.35743141,-0.04628013,0.41145119,-0.01148367,0.02610396,0.04867173,0.46491411,0.81285000,1.64084756,0.20052216,0.00794025,23.27779198,0.30166891,14.08514214,-0.07023932,0.75208861,-0.03042415,0.14440404,0.02713402,0.11370397,0.53644449,0.75183588,0.38611478,0.01237227,26.31094170,0.34718043,13.94522667,-0.09468695,1.00229323,-0.04143300,0.19764510,0.02250269,0.05728476,0.65986037,1.31121266,0.25246391,0.00941523,44.86338043,0.24850838,7.19581938,-0.11921207,1.62662613,-0.08428653,0.81757325,0.06128774,0.43518704,-0.54674751,0.74224502,0.38916030,0.01544521,46.87894821,0.27163604,7.22584343,-0.13369688,1.69532466,-0.09524825,0.86554629,0.06583820,0.42391202,-0.20730573,0.12528495,0.72345037,0.02455000,46.80562973,0.31246457,8.19190025,-0.12019172,1.17657268,-0.07507377,0.45925915,0.07416277,0.45932382,0.44308671,0.74033791,0.38976997,0.00941523,44.86338043,0.24850838,7.19581938,-0.11921207,1.62662613,-0.08428653,0.81757325,0.06128774,0.43518704,-0.54674751,0.74224502,0.38916030,0.01544521,46.87894821,0.27163604,7.22584343,-0.13369688,1.69532466,-0.09524825,0.86554629,0.06583820,0.42391202,-0.20730573,0.12528495,0.72345037,0.02455000,46.80562973,0.31246457,8.19190025,-0.12019172,1.17657268,-0.07507377,0.45925915,0.07416277,0.45932382,0.44308671,0.74033791,0.38976997,
-87.13,-26.91,13.00,0.49,4.12,147.00,3.65252614,4.01878691,4.08774710,3.79577684,3.88870907,95.31137848,0.00000000,4.28,2.67964697,3.60735583,4.54464912,4.27504110,2.80454421,4.05907345,5.38173437,4.29752302,3.79102612,3.93390608,96.52237701,0.00000000,1.81566250,2.13245702,4.57104063,6.44812059,2.82191133,3.88083911,6.94144869,3.75485015,0.24330302,0.22648984,0.63424863,3.18509841,1.99325538,5.31881523,3.89271045,3.46808982,3.83394027,7.02830935,4.00727844,0.31073585,0.36146459,0.54783784,3.18403387,6.81044245,3.26308036,1.74511361,2.30128837,4.65708685,1.81286132,4.98079062,-0.16180789,0.09717241,0.75531822,1.83358788,-0.78151327,-2.61510110,236.64369202,0.00000000,-0.91436285,-3.93048334,-3.01612043,18.99447632,2.03,2.17,0.00606264,14.60319614,0.00709256,0.00808686,-0.01418748,0.03234746,-0.01103304,0.02005962,0.13976973,3.20848966,1.59174764,5.26549387,0.02196980,0.00954712,28.37441063,0.00490456,0.00308917,-0.05074943,0.33096680,-0.04198011,0.23168741,0.11437464,1.70287585,0.86658436,1.65408838,0.19871709,0.01443795,30.17009163,0.00113973,0.00010672,-0.06671435,0.41896680,-0.05237104,0.26582941,0.12368713,1.45773983,1.09664810,3.04940820,0.08109013,0.00584147,14.03792477,-0.05730622,0.31104439,-0.02365289,0.05205061,-0.02579119,0.06222986,0.20759204,4.05837393,1.59043491,5.10536766,0.02407803,0.00933124,13.87887287,-0.06329020,0.31813794,-0.02430682,0.04543329,-0.02851598,0.06285113,0.22722894,4.09613085,1.85346878,8.12437439,0.00446199,0.01329839,11.10726643,-0.05113642,0.17742167,-0.00078274,0.00000000,-0.00459523,0.00135995,0.24954237,4.20570993,2.40235972,17.60073280,0.00002980,0.00584147,14.03792477,-0.05730622,0.31104439,-0.02365289,0.05205061,-0.02579119,0.06222986,0.20759204,4.05837393,1.59043491,5.10536766,0.02407803,0.00933124,13.87887287,-0.06329020,0.31813794,-0.02430682,0.04543329,-0.02851598,0.06285113,0.22722894,4.09613085,1.85346878,8.12437439,0.00446199,0.01329839,11.10726643,-0.05113642,0.17742167,-0.00078274,0.00000000,-0.00459523,0.00135995,0.24954237,4.20570993,2.40235972,17.60073280,0.00002980,
-87.13,-26.91,8.00,0.34,4.12,156.00,3.81184864,2.93855834,3.73775268,2.59143090,3.26989770,80.86439514,0.00000000,3.91,4.59649134,4.59898615,3.26568198,3.15829420,1.62690449,3.56275010,4.49474525,2.74894929,2.61023450,3.40359735,87.26730347,0.00000000,4.94160366,6.15247965,1.74344814,3.30845094,0.28891551,0.99375951,5.09122086,1.31100535,0.34194186,0.54439676,0.46079904,4.62686491,4.75490618,4.99496508,4.06129551,1.64174128,3.34634876,3.37293959,3.28725052,1.16010618,6.00398111,0.01445366,4.42731810,3.02112722,2.86737680,1.50585556,2.63416505,6.16874552,5.45249891,4.18323708,1.26294482,7.09737873,0.00785085,1.50206113,-0.55546075,-2.05752182,189.71922302,0.00000000,1.20538247,-1.05459630,-2.25997877,13.78504181,2.06,2.26,0.00589765,16.56149101,0.04422868,0.38061684,0.04095153,0.32309639,0.01385656,0.03807427,0.00130660,0.00037760,1.03831375,2.68514872,0.10161923,0.00769263,21.88538933,0.04636002,0.33320841,0.03201656,0.15648013,0.00211025,0.00069603,-0.02338975,0.08459925,0.81140459,1.72286344,0.18964222,0.01024063,17.92616272,0.05008709,0.28868645,0.04405956,0.21583740,0.01091839,0.01367495,-0.02252444,0.05709451,1.25100648,4.68679094,0.03064403,0.00570853,16.07329369,-0.00895879,0.00912183,0.05382042,0.32310152,0.00677924,0.00515855,0.02763812,0.08624848,1.02220058,2.52850842,0.11213891,0.00959564,17.62508774,-0.01154321,0.01272665,0.05407074,0.27009478,0.00191437,0.00031502,0.02586855,0.06375926,1.18376219,3.97972417,0.04633671,0.01226552,11.30745602,0.00963860,0.00757394,0.09523908,0.71495503,0.03892088,0.11949301,0.03858629,0.12036933,1.88889039,13.02129555,0.00032406,0.00570853,16.07329369,-0.00895879,0.00912183,0.05382042,0.32310152,0.00677924,0.00515855,0.02763812,0.08624848,1.02220058,2.52850842,0.11213891,0.00959564,17.62508774,-0.01154321,0.01272665,0.05407074,0.27009478,0.00191437,0.00031502,0.02586855,0.06375926,1.18376219,3.97972417,0.04633671,0.01226552,11.30745602,0.00963860,0.00757394,0.09523908,0.71495503,0.03892088,0.11949301,0.03858629,0.12036933,1.88889039,13.02129555,0.00032406,
-87.95,-27.24,4.00,0.19,3.94,180.00,1.13743520,1.54764354,1.83266699,1.76475775,1.57062590,18.33128166,0.00002044,3.95,0.49815774,2.04434919,3.00656915,1.06688702,1.66369903,1.92397892,0.60836786,1.19238186,1.81461227,1.53390932,17.29344749,0.00003493,1.93356562,2.52004242,3.84309292,1.70942426,0.89652705,1.45460248,-0.06219482,0.34737295,-0.25868049,0.29857808,0.58490392,-0.16937681,2.94229722,2.50914240,1.91889608,2.56342292,0.86244833,0.24418011,3.64732194,0.06123408,0.01648727,0.89785751,-0.14705747,0.67700189,2.62576962,-0.43754801,1.90608358,3.82839799,1.18317592,-0.46323401,-0.64976716,1.84531164,0.17465316,1.15726006,-0.30597746,-1.46323752,131.88116455,0.00000000,0.36102286,-0.82011938,-1.18114221,2.99150705,0.00,0.00,0.00232592,2.50900865,0.03808967,0.27498505,0.15443225,4.47528028,-0.04473082,0.38648701,-0.10588216,2.14943171,0.70161337,1.19421732,0.27475785,0.00193616,1.34146667,0.03890071,0.22701651,0.18116462,4.84901857,-0.04729713,0.33819827,-0.11763167,2.07057667,0.94334763,2.25326729,0.13366525,0.00257272,1.09896445,0.04195680,0.19672896,0.21328506,4.91222525,-0.05542239,0.34155184,-0.13706149,2.05341196,1.05652297,3.24688482,0.07187660,0.00189861,1.73121095,0.02191219,0.05310688,0.20858566,4.72565508,-0.06016956,0.39539209,-0.12852229,1.81598592,0.82700145,1.61152136,0.20458930,0.00420331,3.29351354,0.02108916,0.04129240,0.21771336,4.26446772,-0.07837432,0.55588281,-0.14491837,1.94847357,0.67349219,1.25454032,0.26297045,0.00432702,1.37648988,0.03693486,0.10830934,0.25794035,5.12972403,-0.06339651,0.30998880,-0.14719336,1.71280599,1.08755577,4.22222757,0.04017107,0.00189861,1.73121095,0.02191219,0.05310688,0.20858566,4.72565508,-0.06016956,0.39539209,-0.12852229,1.81598592,0.82700145,1.61152136,0.20458930,0.00420331,3.29351354,0.02108916,0.04129240,0.21771336,4.26446772,-0.07837432,0.55588281,-0.14491837,1.94847357,0.67349219,1.25454032,0.26297045,0.00432702,1.37648988,0.03693486,0.10830934,0.25794035,5.12972403,-0.06339651,0.30998880,-0.14719336,1.71280599,1.08755577,4.22222757,0.04017107,
-87.95,-27.24,1.00,0.00,3.94,184.00,-0.31734854,0.74220634,0.00658543,-0.06435558,0.09177191,0.04890281,0.82503091,4.46,0.24539374,-0.08784240,1.04863071,0.22841050,-0.01452242,0.43359375,-0.94226956,0.46896628,-0.03604102,0.14921948,0.12637256,0.72230214,0.57687253,1.40649199,2.51583958,1.18758512,0.41438261,1.12709415,-1.77873898,0.62799436,0.77658683,2.09661961,0.14795618,1.78286302,0.28876764,0.21091160,-0.52015060,-0.58115131,0.17272301,-1.37229633,0.15690494,0.07570639,0.01955365,0.88882059,-1.64994633,-1.80077481,0.39300805,0.08221111,0.00417684,-0.14194545,0.17823230,0.63974977,-0.24653788,0.20482916,0.65095446,0.99564737,0.04440233,-0.95124501,66.60777283,0.00000000,-0.24848746,-0.99159670,-0.74310929,1.53898275,0.00,0.00,0.00234802,1.98122370,-0.02211665,0.07181651,-0.06374530,0.59077632,0.00179499,0.00047498,-0.10779760,1.72625613,-0.69346052,0.90397608,0.34195988,0.00174671,0.84593290,-0.02816682,0.09221114,-0.06064069,0.42092678,0.00677864,0.00540744,-0.11209311,1.45668936,-0.38748279,0.29456338,0.58743837,0.00274734,0.97125500,-0.02988318,0.07732469,-0.07276828,0.44317007,0.00816682,0.00578749,-0.13169844,1.46935880,-0.36839411,0.30597806,0.58028904,0.00262780,2.57282782,-0.05323974,0.24320735,-0.09355991,0.73760545,-0.01139699,0.01102464,-0.13035411,1.44926488,-0.83130449,1.26327169,0.26131694,0.00413649,2.47021842,-0.06168742,0.27379289,-0.10105509,0.71151942,-0.01344214,0.01263952,-0.14408423,1.49165344,-0.69771963,1.04271281,0.30745162,0.00003592,0.00000000,-0.04189802,0.10786971,-0.05952229,0.21137914,0.03389342,0.06853234,-0.13370766,1.09405291,0.13662437,0.05156514,0.82041077,0.00262780,2.57282782,-0.05323974,0.24320735,-0.09355991,0.73760545,-0.01139699,0.01102464,-0.13035411,1.44926488,-0.83130449,1.26327169,0.26131694,0.00413649,2.47021842,-0.06168742,0.27379289,-0.10105509,0.71151942,-0.01344214,0.01263952,-0.14408423,1.49165344,-0.69771963,1.04271281,0.30745162,0.00003592,0.00000000,-0.04189802,0.10786971,-0.05952229,0.21137914,0.03389342,0.06853234,-0.13370766,1.09405291,0.13662437,0.05156514,0.82041077,
-92.02,-14.46,1.00,0.00,4.57,114.00,1.83241796,1.87944114,0.96620739,2.38110232,1.76479220,29.99688148,0.00000006,3.47,0.43501163,1.34333062,1.64827168,2.68735957,1.26615894,2.81207180,1.68329084,0.86309683,2.42639709,1.68331373,26.94212914,0.00000026,1.44783974,4.06933546,0.84592932,2.05096388,1.71899796,1.87438822,2.14745975,0.87287962,-0.47743294,1.31643891,0.25152194,-0.04444906,-0.24750301,0.36644268,2.59440708,0.91023594,2.66428256,1.52957201,-0.11073147,-1.42671239,11.61440659,0.00068200,-0.31201762,0.58192140,3.47298861,2.90488124,1.42918801,3.56483483,1.25074351,2.09915161,-0.56363344,1.80172038,0.17982634,0.38218263,-1.58183908,-1.96402180,220.30075073,0.00000000,3.10847998,2.16405511,-0.94442463,2.77354646,0.00,0.00,0.00403858,9.83879662,0.06839604,1.15312970,-0.00085668,0.00015946,0.08901674,1.99060977,0.00456174,0.00518243,0.17697644,0.09886475,0.75326537,0.00516837,12.48333073,0.07427891,1.08085561,-0.00941317,0.01711075,0.09301919,1.70819652,-0.00650948,0.00823555,0.04897854,0.00791572,0.92912426,0.00598849,7.73939037,0.08258936,0.99078518,0.00100604,0.00015912,0.12046038,2.09733295,0.00482563,0.00326204,0.50801903,0.97574800,0.32350259,0.00522544,17.20034790,0.02746472,0.10942739,-0.02596448,0.09601008,0.09112571,1.18948054,0.01396207,0.02812011,-0.31919029,0.31486487,0.57484260,0.00666501,10.77125835,0.04117557,0.20486507,-0.00969292,0.01101339,0.11872757,1.65943110,0.02380126,0.06839477,0.25685859,0.23734660,0.62624165,0.01542697,23.10075951,0.03792502,0.15084112,-0.02891374,0.08504012,0.11310206,1.30284369,0.01246074,0.01616732,0.04781654,0.01075127,0.91743860,0.00522544,17.20034790,0.02746472,0.10942739,-0.02596448,0.09601008,0.09112571,1.18948054,0.01396207,0.02812011,-0.31919029,0.31486487,0.57484260,0.00666501,10.77125835,0.04117557,0.20486507,-0.00969292,0.01101339,0.11872757,1.65943110,0.02380126,0.06839477,0.25685859,0.23734660,0.62624165,0.01542697,23.10075951,0.03792502,0.15084112,-0.02891374,0.08504012,0.11310206,1.30284369,0.01246074,0.01616732,0.04781654,0.01075127,0.91743860,
-92.29,-14.76,1.00,0.19,4.51,105.00,1.80104661,1.43341219,1.21412182,1.50301707,1.48789942,20.08841324,0.00000829,3.57,1.74590468,1.50850892,1.93931711,0.84738898,1.95894408,1.38447034,1.51008177,0.75516707,1.51712060,1.46152627,18.97959328,0.00001465,0.95773697,2.06116819,1.82201219,1.65989232,2.38683391,0.03993773,2.94039369,-0.35001782,-0.04074922,0.00903522,0.92429223,2.34269309,-0.13226378,1.37968838,0.97687221,2.20375323,1.81435502,-0.32792059,1.38027263,-0.29715213,0.47301567,0.49177150,2.04195547,2.55580735,2.54578948,-0.23068655,1.58065951,2.31175470,2.09537721,1.27481019,0.29903564,0.47193202,0.49226787,0.39006004,-1.41678572,-1.80684578,199.73777771,0.00000000,-0.05565505,-2.09542513,-2.03977013,13.70724678,0.00,0.00,0.00184397,1.91336811,0.07010290,1.13005185,0.01467069,0.04901304,0.07262501,1.23603606,0.05253693,0.64207834,0.69632590,1.42725384,0.23251163,0.00277148,3.34438562,0.07871145,1.13083649,0.00982471,0.01735737,0.07506951,1.03652561,0.04908470,0.43862748,0.51234859,0.80871940,0.36872725,0.00601305,7.33593178,0.08832367,1.06537592,-0.01165772,0.01795199,0.07179137,0.70035207,0.03757440,0.18857071,0.24705362,0.21691990,0.64150376,0.00231412,3.12741590,0.06123746,0.50426573,0.01180886,0.01847236,0.08999244,1.07549381,0.07790890,0.81151778,0.49171740,0.69278812,0.40542705,0.00244887,1.35447204,0.07679546,0.66378045,0.02586018,0.07292739,0.10960328,1.31730211,0.08955781,0.90159363,0.85034454,2.42310715,0.11989099,-0.00010239,0.00089066,0.09759007,0.91700631,0.05814916,0.31603503,0.14428982,1.94690347,0.10715538,1.10040760,1.36014831,8.00582504,0.00476102,0.00231412,3.12741590,0.06123746,0.50426573,0.01180886,0.01847236,0.08999244,1.07549381,0.07790890,0.81151778,0.49171740,0.69278812,0.40542705,0.00244887,1.35447204,0.07679546,0.66378045,0.02586018,0.07292739,0.10960328,1.31730211,0.08955781,0.90159363,0.85034454,2.42310715,0.11989099,-0.00010239,0.00089066,0.09759007,0.91700631,0.05814916,0.31603503,0.14428982,1.94690347,0.10715538,1.10040760,1.36014831,8.00582504,0.00476102,
-92.32,-15.31,2.00,0.20,4.22,121.00,1.54165828,1.50498009,1.68560016,1.20103025,1.48331726,21.35460854,0.00000434,3.45,1.61917758,1.12920117,2.05110669,1.46085155,1.50227404,2.74843240,1.49551380,0.73646057,1.25445819,1.55371988,23.08787155,0.00000180,2.24101400,2.81707501,1.96339869,0.27810121,2.51401567,0.80680901,2.23306727,-0.77950400,0.30515236,0.54493290,0.46057842,0.47867769,1.61730397,2.95724392,2.45601249,1.21918869,3.20755792,1.06056249,0.40160698,0.45724991,1.19990647,0.27361888,1.97004843,-0.87914860,1.21634805,1.29911864,1.11127412,3.89212012,1.28702056,2.63514137,0.38054612,0.82761216,0.36319538,0.38664496,-1.24002469,-1.62666965,173.02313232,0.00000000,2.85575438,0.18252133,-2.67323303,24.92345428,1.97,5.95,0.00607260,22.66512489,0.05967569,0.89439702,-0.07087425,1.24915016,0.03923020,0.39398959,-0.02847305,0.20601188,-0.76935935,1.90301037,0.16806671,0.00713923,24.23515892,0.06153437,0.75479370,-0.08470923,1.40870965,0.03408007,0.23332058,-0.04814746,0.46094644,-0.76432848,1.96557128,0.16124572,0.00896247,17.60514832,0.06754670,0.67307478,-0.08750227,1.09138310,0.05174042,0.39293671,-0.04747914,0.32522520,-0.25718489,0.25395846,0.61441846,0.00668985,28.68723869,0.00870333,0.01120040,-0.10871134,1.71333349,0.02837957,0.11739977,-0.01483828,0.03237487,-1.08830893,3.72482634,0.05390696,0.01149722,32.97201920,0.00125353,0.00024630,-0.12541753,1.89370000,0.02258107,0.06182069,-0.02165390,0.05820833,-0.95022142,3.34160137,0.06786266,0.01430673,19.90894318,0.02934306,0.09048231,-0.09335037,0.88894612,0.06709428,0.45945895,-0.01147863,0.01377081,-0.06235887,0.01838808,0.89216417,0.00668985,28.68723869,0.00870333,0.01120040,-0.10871134,1.71333349,0.02837957,0.11739977,-0.01483828,0.03237487,-1.08830893,3.72482634,0.05390696,0.01149722,32.97201920,0.00125353,0.00024630,-0.12541753,1.89370000,0.02258107,0.06182069,-0.02165390,0.05820833,-0.95022142,3.34160137,0.06786266,0.01430673,19.90894318,0.02934306,0.09048231,-0.09335037,0.88894612,0.06709428,0.45945895,-0.01147863,0.01377081,-0.06235887,0.01838808,0.89216417,
-92.02,-14.46,5.00,0.34,4.57,73.00,0.74606568,1.58501363,0.59062862,1.02138770,0.98577392,12.38370705,0.00045355,3.01,0.98034698,1.23801410,0.94748318,1.33704686,0.64204872,1.06272793,1.16516399,0.60016501,1.02834356,0.99914879,12.32873535,0.00046703,1.60832238,1.43774402,1.64347577,2.24840093,1.37962222,1.54589319,1.61809993,1.30719173,0.56487077,2.41647720,0.12039878,0.53002936,0.38816035,0.13300824,1.42054510,-0.27751261,1.04809523,1.50100029,0.05320375,-0.42274845,1.33880019,0.24753744,0.78385991,1.95264018,0.91687804,-0.01965537,0.90249813,0.57965207,0.19845499,0.50248259,-0.28963774,0.62000132,0.43124382,0.77553958,-1.78904223,-2.56458187,274.21325684,0.00000000,-0.26534554,-2.98523426,-2.71988869,39.20818329,1.93,5.96,0.00271334,5.84201479,0.07268944,1.71321154,0.03919427,0.49324968,0.02117079,0.14809027,0.01685296,0.09313326,-0.08629426,0.03093954,0.86041287,0.00426563,11.21682835,0.08085832,1.68953800,0.02977192,0.22560221,0.01092446,0.03111391,-0.00053622,0.00010547,-0.41031414,0.73439372,0.39167906,0.00731809,15.39088726,0.09371839,1.69900918,0.02637299,0.13000026,0.00578424,0.00646293,-0.01036092,0.02034234,-0.47046268,1.11448479,0.29137781,0.00329984,8.98478222,0.06004431,0.68490368,0.03937287,0.28930548,0.01444239,0.03914938,0.03032822,0.17375168,-0.34402189,0.47905371,0.48902057,0.00463616,6.85662746,0.06830318,0.74168837,0.05014150,0.38711849,0.02340589,0.08483638,0.03541342,0.19907151,-0.06651254,0.02089411,0.88509849,0.00953316,11.51307297,0.07278004,0.72490811,0.04880713,0.31640220,0.01810850,0.04357256,0.03051434,0.12681408,-0.08847040,0.04810917,0.82643391,0.00329984,8.98478222,0.06004431,0.68490368,0.03937287,0.28930548,0.01444239,0.03914938,0.03032822,0.17375168,-0.34402189,0.47905371,0.48902057,0.00463616,6.85662746,0.06830318,0.74168837,0.05014150,0.38711849,0.02340589,0.08483638,0.03541342,0.19907151,-0.06651254,0.02089411,0.88509849,0.00953316,11.51307297,0.07278004,0.72490811,0.04880713,0.31640220,0.01810850,0.04357256,0.03051434,0.12681408,-0.08847040,0.04810917,0.82643391,
