x,y,z,d,xv,yv,zv,scale_xy_dist,t1,snr,acf_fwhm,orth,iso0,iso90,sur,task all,task F,task p-val,stdev_xerrts,0,23,45,67,90,112,135,157,NULL,theta all,theta F,tgt_theta p-val,sur.1,ctr,ctr-sur,ctr-sur F,loc p-val,sur_unwarp,ctr_unwarp,ctr-sur_unwarp,ctr-sur_unwarp F,polar_angle,eccentricity,V23_superficial_deveined,V23_superficial_deveined F,V23_superficial_deveined_iso0,V23_superficial_deveined_iso0 F,V23_superficial_deveined_iso90,V23_superficial_deveined_iso90 F,V23_superficial_deveined_orth,V23_superficial_deveined_orth F,V23_superficial_deveined_sur,V23_superficial_deveined_sur F,V23_superficial_deveined_task,V23_superficial_deveined_task F,task_unwarp_gPPI_V23_tgt_roi_manual_deveined_L2 p-val,V23_middle_deveined,V23_middle_deveined F,V23_middle_deveined_iso0,V23_middle_deveined_iso0 F,V23_middle_deveined_iso90,V23_middle_deveined_iso90 F,V23_middle_deveined_orth,V23_middle_deveined_orth F,V23_middle_deveined_sur,V23_middle_deveined_sur F,V23_middle_deveined_task,V23_middle_deveined_task F,task_unwarp_gPPI_V23_tgt_roi_manual_deveined_L1 p-val,V23_deep_deveined,V23_deep_deveined F,V23_deep_deveined_iso0,V23_deep_deveined_iso0 F,V23_deep_deveined_iso90,V23_deep_deveined_iso90 F,V23_deep_deveined_orth,V23_deep_deveined_orth F,V23_deep_deveined_sur,V23_deep_deveined_sur F,V23_deep_deveined_task,V23_deep_deveined_task F,task_unwarp_gPPI_V23_tgt_roi_manual_deveined_L0 p-val,V1_tgt_superficial_deveined,V1_tgt_superficial_deveined F,V1_tgt_superficial_deveined_iso0,V1_tgt_superficial_deveined_iso0 F,V1_tgt_superficial_deveined_iso90,V1_tgt_superficial_deveined_iso90 F,V1_tgt_superficial_deveined_orth,V1_tgt_superficial_deveined_orth F,V1_tgt_superficial_deveined_sur,V1_tgt_superficial_deveined_sur F,V1_tgt_superficial_deveined_task,V1_tgt_superficial_deveined_task F,task_unwarp_gPPI_V1_tgt_roi_manual_deveined_tgt_L2 p-val,V1_tgt_middle_deveined,V1_tgt_middle_deveined F,V1_tgt_middle_deveined_iso0,V1_tgt_middle_deveined_iso0 F,V1_tgt_middle_deveined_iso90,V1_tgt_middle_deveined_iso90 F,V1_tgt_middle_deveined_orth,V1_tgt_middle_deveined_orth F,V1_tgt_middle_deveined_sur,V1_tgt_middle_deveined_sur F,V1_tgt_middle_deveined_task,V1_tgt_middle_deveined_task F,task_unwarp_gPPI_V1_tgt_roi_manual_deveined_tgt_L1 p-val,V1_tgt_deep_deveined,V1_tgt_deep_deveined F,V1_tgt_deep_deveined_iso0,V1_tgt_deep_deveined_iso0 F,V1_tgt_deep_deveined_iso90,V1_tgt_deep_deveined_iso90 F,V1_tgt_deep_deveined_orth,V1_tgt_deep_deveined_orth F,V1_tgt_deep_deveined_sur,V1_tgt_deep_deveined_sur F,V1_tgt_deep_deveined_task,V1_tgt_deep_deveined_task F,task_unwarp_gPPI_V1_tgt_roi_manual_deveined_tgt_L0 p-val,V1_sur_superficial_deveined,V1_sur_superficial_deveined F,V1_sur_superficial_deveined_iso0,V1_sur_superficial_deveined_iso0 F,V1_sur_superficial_deveined_iso90,V1_sur_superficial_deveined_iso90 F,V1_sur_superficial_deveined_orth,V1_sur_superficial_deveined_orth F,V1_sur_superficial_deveined_sur,V1_sur_superficial_deveined_sur F,V1_sur_superficial_deveined_task,V1_sur_superficial_deveined_task F,task_unwarp_gPPI_V1_tgt_roi_manual_deveined_sur_L2 p-val,V1_sur_middle_deveined,V1_sur_middle_deveined F,V1_sur_middle_deveined_iso0,V1_sur_middle_deveined_iso0 F,V1_sur_middle_deveined_iso90,V1_sur_middle_deveined_iso90 F,V1_sur_middle_deveined_orth,V1_sur_middle_deveined_orth F,V1_sur_middle_deveined_sur,V1_sur_middle_deveined_sur F,V1_sur_middle_deveined_task,V1_sur_middle_deveined_task F,task_unwarp_gPPI_V1_tgt_roi_manual_deveined_sur_L1 p-val,V1_sur_deep_deveined,V1_sur_deep_deveined F,V1_sur_deep_deveined_iso0,V1_sur_deep_deveined_iso0 F,V1_sur_deep_deveined_iso90,V1_sur_deep_deveined_iso90 F,V1_sur_deep_deveined_orth,V1_sur_deep_deveined_orth F,V1_sur_deep_deveined_sur,V1_sur_deep_deveined_sur F,V1_sur_deep_deveined_task,V1_sur_deep_deveined_task F,task_unwarp_gPPI_V1_tgt_roi_manual_deveined_sur_L0 p-val,Subject ID,Visual Region,Subregion,hemi,xy_dist,ellipse_a,ellipse_b,ellipse_theta,ellipse_comX,ellipse_comY,d_norm,no_vein,sig,iso0_loc,in_tgt,d_bin,all depths,odss,fgm,dsi,iso-sur,ctr-iso0
2.23,1.26,0.0,0.22,115.0,155.0,5.0,0.52,131.0,16.13,0.65,3.93801165,3.05024934,3.03416586,2.75608301,3.19462752,31.8777523,2e-08,6.09,2.54192638,2.86762118,3.05635023,4.04497337,2.21091247,2.79427528,4.94363785,3.7798028,2.71900558,3.21439409,31.42150879,3e-08,1.17177105,1.91445208,2.2633128200000003,18.26572227,2.612e-05,5.72477531,7.98808813,2.26331282,8.3664875,2.08,6.06,0.01430007,31.43605423,-1.16632903,0.09724142,-4.80323935,1.50192165,-5.00916004,1.39825368,5.23612595,1.21841502,0.60428423,0.68953967,0.40653029,0.01890404,32.97050095,-3.81941319,0.69897962,-9.08632851,3.61346197,-11.40295506,3.82273531,-1.22656703,0.04162345,0.77047849,1.17964637,0.27770438,0.0266472,22.94180679,-0.41465595,0.00384931,-10.22151089,2.86690664,-9.73636246,1.99540114,1.01335156,0.01997482,1.32202303,3.66329837,0.05592459,0.01401795,31.4131794,-2.71579599,0.58571255,-8.43976021,3.26254678,-1.64465523,0.20716929,6.99634361,2.98484278,0.9180693,1.75882709,0.18509064,0.01860826,33.52724838,-9.51246357,3.6413815,-7.87116003,2.1809051,1.07838976,0.03343717,0.55099827,0.01540008,0.838633,1.49233139,0.2221591,0.02586548,43.38593674,-14.63371658,6.48714972,-11.73629665,3.80162883,-1.45000601,0.0679743,12.72910881,3.14600921,0.53643316,0.62838703,0.42814612,0.01401795,31.4131794,-2.71579599,0.58571255,-8.43976021,3.26254678,-1.64465523,0.20716929,6.99634361,2.98484278,0.9180693,1.75882709,0.18509064,0.01860826,33.52724838,-9.51246357,3.6413815,-7.87116003,2.1809051,1.07838976,0.03343717,0.55099827,0.01540008,0.838633,1.49233139,0.2221591,0.02586548,43.38593674,-14.63371658,6.48714972,-11.73629665,3.80162883,-1.45000601,0.0679743,12.72910881,3.14600921,0.53643316,0.62838703,0.42814612,pnr256,V1,tgt,lh,0.9073534298403055,3.7837106656275843,1.3433150780456435,0.24574946150684301,1.4166523605150214,0.8578111587982833,0.1764705882352941,True,True,0.2941663299999999,True,1,True,0.9038457900000001,-0.01608348000000026,0.8877623099999998,0.2941663299999999,7.6939218
2.15,0.84,0.0,0.24,115.0,155.0,6.0,0.44,137.0,17.07,0.59,2.85758662,1.6134243,2.22034121,1.623685,2.07875943,11.88001442,0.00059221,6.49,0.84438705,3.17798734,2.02066207,2.85121894,1.62475407,0.31591928,4.68724251,2.0482254,1.56122923,2.1236105,12.14823437,0.00051388,0.96085966,1.55570626,-0.7783823000000001,12.72830486,0.00042147,3.35882163,2.58043933,-0.7783823,0.6977334,2.13,5.98,0.01600653,34.93157959,-1.19607532,0.09072773,1.04146159,0.06260307,-0.58649725,0.01700561,-13.61994457,7.31166458,-0.72401845,0.87793797,0.34900596,0.02171075,38.72396088,-2.7880466,0.33160999,-0.81471354,0.02583245,-0.11131229,0.00028079,-17.88962936,7.88114262,-0.66367733,0.77937245,0.37755717,0.03282209,31.04255104,-1.36294663,0.03757818,-3.5156858,0.3024812,1.31486511,0.03247498,-17.23296928,5.1466341,-0.165758,0.05140325,0.82068819,0.01853839,49.28062057,0.70335889,0.03523373,2.62779975,0.28376409,-6.54535055,2.94277406,-6.46152258,2.28375173,-0.89134693,1.48720431,0.22295438,0.0203118,35.29417038,-0.33865085,0.00410056,1.14881861,0.04109879,-7.88528204,1.57610607,-10.37993908,4.82309723,-0.328374,0.20213896,0.65310273,0.02865659,47.09367371,-4.34729528,0.50629288,7.01830387,1.20220852,-4.23292351,0.51226598,-15.1432066,3.93742251,-0.72902435,1.02642822,0.31125783,0.01853839,49.28062057,0.70335889,0.03523373,2.62779975,0.28376409,-6.54535055,2.94277406,-6.46152258,2.28375173,-0.89134693,1.48720431,0.22295438,0.0203118,35.29417038,-0.33865085,0.00410056,1.14881861,0.04109879,-7.88528204,1.57610607,-10.37993908,4.82309723,-0.328374,0.20213896,0.65310273,0.02865659,47.09367371,-4.34729528,0.50629288,7.01830387,1.20220852,-4.23292351,0.51226598,-15.1432066,3.93742251,-0.72902435,1.02642822,0.31125783,pnr256,V1,tgt,lh,0.7335639015899894,3.7837106656275843,1.3433150780456435,0.24574946150684301,1.4166523605150214,0.8578111587982833,0.19999999999999996,True,True,-0.010260700000000123,True,1,True,0.6372454100000002,0.60691691,1.2441623200000003,-0.010260700000000123,2.59070003
2.04,0.48,1.0,0.2,115.0,155.0,7.0,0.59,150.0,17.05,0.62,2.09941077,0.04992284,2.2200408,1.2897346,1.41477728,7.99948454,0.00477727,5.39,1.59312928,2.62444425,-0.06159784,0.94933367,0.73001242,1.16375947,2.28817701,2.66359854,1.34416807,1.47574782,8.40563869,0.00382698,0.79375833,1.20399106,2.2460947100000004,6.81352139,0.00951867,-4.25645638,-2.01036167,2.24609494,6.79378366,2.13,5.98,0.00673803,8.7721014,-3.06517363,0.84433842,8.61976624,6.07946157,-2.66296434,0.49675143,-0.97784048,0.05342908,0.12880367,0.03939319,0.84271434,0.01097599,14.01700497,-5.16244555,1.61033416,6.90911818,2.63477898,-5.50152874,1.12220347,-5.82341337,1.18271446,-0.05210363,0.00682654,0.93416887,0.01148735,5.37252522,4.46963215,0.57047272,7.0854125,1.73586798,-3.50614738,0.3260406,-1.14869905,0.03231565,0.66589719,1.17116356,0.27943777,0.01075919,23.45143127,0.22749473,0.00515176,3.66725755,0.78059262,-3.96661997,1.52686238,-3.90594864,1.17895103,-0.31043661,0.25484505,0.61380145,0.01136688,15.76250267,1.1491735,0.06691556,3.77494311,0.63200986,-8.53415966,2.63263249,-8.10064888,4.1889677,0.09606478,0.0246531,0.87526802,0.01659197,22.37776947,2.3609302,0.21166508,8.56906796,2.54038429,-5.40736675,1.18492126,-11.18198299,3.04313922,-0.14746708,0.059535,0.80728525,0.01075919,23.45143127,0.22749473,0.00515176,3.66725755,0.78059262,-3.96661997,1.52686238,-3.90594864,1.17895103,-0.31043661,0.25484505,0.61380145,0.01136688,15.76250267,1.1491735,0.06691556,3.77494311,0.63200986,-8.53415966,2.63263249,-8.10064888,4.1889677,0.09606478,0.0246531,0.87526802,0.01659197,22.37776947,2.3609302,0.21166508,8.56906796,2.54038429,-5.40736675,1.18492126,-11.18198299,3.04313922,-0.14746708,0.059535,0.80728525,pnr256,V1,tgt,lh,0.7289057218625715,3.7837106656275843,1.3433150780456435,0.24574946150684301,1.4166523605150214,0.8578111587982833,0.15294117647058822,True,True,-1.23981176,True,1,True,-0.12063003000000005,2.1701179600000002,2.04948793,-1.23981176,-0.77054991
2.11,0.08,0.0,0.12,115.0,155.0,8.0,0.95,156.0,17.83,0.65,-0.06577209,0.899755,1.74170601,0.52396905,0.7749145,1.54756522,0.21380145,6.71,0.69679093,2.43791509,-1.93020093,-1.12768042,0.5368939,1.80138242,1.63342488,2.60747051,0.5408752,0.79885274,1.61879659,0.20357198,0.67628086,0.91728681,1.31182862,2.73088264,0.09951082,4.92148542,6.23331404,1.31182885,1.99039602,0.0,0.0,0.01180005,17.43520927,4.35209894,1.10304999,-11.39765739,6.88852739,-7.14199734,2.315341,-2.6121881,0.24697198,-1.17079246,2.10835814,0.14682763,0.01477392,16.3895874,2.72977781,0.29060128,-12.7685051,5.80740643,-4.99229431,0.59634429,-2.32461858,0.12164705,-1.00585592,1.63633251,0.20114275,0.02500223,16.63207436,6.03690958,0.68016279,-11.9627552,3.23375034,3.24425602,0.18248479,-0.11056356,0.00017135,-0.93216842,1.49980223,0.22100634,0.0024958,0.79715961,8.38541508,4.46970654,-9.73457813,3.47450352,0.84897715,0.04420682,-4.62245512,1.04304421,0.47814006,0.38188604,0.53674417,0.01765959,24.70991325,5.56518459,1.01991951,-9.54813766,2.62610269,-9.40502262,2.07660985,0.96804702,0.03884257,-1.24174666,2.67737484,0.10211566,0.01430422,10.53933334,9.14029121,2.01018882,-15.55272007,5.30270863,-1.73914707,0.07766542,-9.04329681,1.26121151,-0.58045799,0.58444929,0.44476405,0.0024958,0.79715961,8.38541508,4.46970654,-9.73457813,3.47450352,0.84897715,0.04420682,-4.62245512,1.04304421,0.47814006,0.38188604,0.53674417,0.01765959,24.70991325,5.56518459,1.01991951,-9.54813766,2.62610269,-9.40502262,2.07660985,0.96804702,0.03884257,-1.24174666,2.67737484,0.10211566,0.01430422,10.53933334,9.14029121,2.01018882,-15.55272007,5.30270863,-1.73914707,0.07766542,-9.04329681,1.26121151,-0.58045799,0.58444929,0.44476405,pnr256,V1,tgt,lh,1.0419794373837326,3.7837106656275843,1.3433150780456435,0.24574946150684301,1.4166523605150214,0.8578111587982833,0.058823529411764684,True,False,0.3757859499999999,True,0,True,-1.8074781,0.8419510099999999,-0.9655270899999999,0.3757859499999999,5.85752809
1.69,3.11,0.0,0.09,115.0,156.0,1.0,2.1,142.0,17.08,0.77,1.29665208,0.77359056,1.30501628,1.26793659,1.16079891,4.56526089,0.0328811,5.85,1.16009319,1.70140159,-0.12979138,1.99848449,1.98325169,2.73407316,-0.96541429,0.91455877,1.32850385,1.19049287,4.7180953,0.03009429,-2.35692763,-1.8638109,-1.12351239,2.33403063,0.12766747,-0.79155123,-1.91506362,-1.12351239,1.74432683,1.92,6.26,0.00752465,9.24202347,0.8840099,0.0592882,-3.50359774,0.84849238,5.76602554,1.96736133,0.8224436,0.03188139,-0.18091072,0.06566448,0.79781283,0.01083835,11.53992462,1.41890919,0.10274125,-7.40585375,2.55599642,3.86000681,0.46647662,1.10283005,0.03581394,-0.20080273,0.08539387,0.77018067,0.01712809,10.18317795,7.35580873,1.31732595,-5.27004099,0.81871825,2.84558511,0.18307993,2.52936745,0.13345386,0.01174807,0.00022354,0.9880742,0.00843745,12.06695747,0.66599292,0.0372824,-2.69348955,0.35233545,3.42742848,0.95378,-2.30384398,0.34315479,-0.18975668,0.07960296,0.77789784,0.00453393,2.09391737,3.19090343,0.43101248,-0.80790985,0.02419174,9.03385544,2.46322966,-5.89920902,1.85499609,0.65124995,0.94680703,0.33078185,0.01540376,16.11279297,3.48320103,0.3848595,-2.61693525,0.19793095,1.83980155,0.11462706,-3.3756175,0.23172404,-0.32798862,0.24609452,0.61995368,0.00843745,12.06695747,0.66599292,0.0372824,-2.69348955,0.35233545,3.42742848,0.95378,-2.30384398,0.34315479,-0.18975668,0.07960296,0.77789784,0.00453393,2.09391737,3.19090343,0.43101248,-0.80790985,0.02419174,9.03385544,2.46322966,-5.89920902,1.85499609,0.65124995,0.94680703,0.33078185,0.01540376,16.11279297,3.48320103,0.3848595,-2.61693525,0.19793095,1.83980155,0.11462706,-3.3756175,0.23172404,-0.32798862,0.24609452,0.61995368,pnr256,V1,tgt,lh,2.268716268828154,3.7837106656275843,1.3433150780456435,0.24574946150684301,1.4166523605150214,0.8578111587982833,0.023529411764705868,True,False,-0.4943460299999999,False,0,True,-0.008364199999999933,0.53142572,0.5230615200000001,-0.4943460299999999,-1.4207175900000002
1.99,2.71,1.0,0.2,115.0,156.0,2.0,1.69,129.0,18.87,0.74,4.33460569,2.04115057,3.51400471,3.29329085,3.29576302,35.98765945,0.0,5.92,5.87953281,4.06143475,2.52093983,0.88536102,2.82082272,4.81652069,1.7669096,4.50805759,3.44442153,3.408144,37.87358856,0.0,-0.4392058,0.33060044,1.1010021,10.60514164,0.00126204,1.5933305,2.6943326,1.10100222,1.4812994,1.97,6.23,0.0168802,47.52928543,0.59997779,0.02789284,-2.1775465,0.3349427,-1.21960986,0.08990868,4.90295839,1.15921044,0.26065686,0.13917841,0.70918264,0.02146607,46.20204926,2.56737614,0.34320626,-1.59840131,0.12148439,-0.77475631,0.01913365,6.01693678,1.08804786,0.5866884,0.74324232,0.38884247,0.03149383,34.65745163,6.30249834,0.97346133,0.55825359,0.00922606,-1.3732841,0.0428674,5.02998877,0.5316233,1.12035275,2.84522557,0.09197508,0.01369064,32.12047577,1.83747482,0.28745243,-5.79096413,1.64661181,3.38187981,0.9388755,7.87852764,4.05755615,1.13766336,2.89535189,0.08916362,0.02046675,43.76403427,-2.74818063,0.32796094,-3.37428546,0.43244407,2.96301293,0.27179271,3.7348659,0.76256752,0.82087451,1.54277647,0.21451252,0.02442738,41.09792328,4.26058054,0.58404434,-0.74651545,0.01634049,2.3365171,0.1874886,10.90919685,2.4542048,0.94919556,2.08981752,0.14861462,0.01369064,32.12047577,1.83747482,0.28745243,-5.79096413,1.64661181,3.38187981,0.9388755,7.87852764,4.05755615,1.13766336,2.89535189,0.08916362,0.02046675,43.76403427,-2.74818063,0.32796094,-3.37428546,0.43244407,2.96301293,0.27179271,3.7348659,0.76256752,0.82087451,1.54277647,0.21451252,0.02442738,41.09792328,4.26058054,0.58404434,-0.74651545,0.01634049,2.3365171,0.1874886,10.90919685,2.4542048,0.94919556,2.08981752,0.14861462,pnr256,V1,tgt,lh,1.9388994350339974,3.7837106656275843,1.3433150780456435,0.24574946150684301,1.4166523605150214,0.8578111587982833,0.15294117647058822,True,True,-1.2521402799999999,False,1,True,0.82060098,1.47285414,2.29345512,-1.2521402799999999,3.94647288
1.99,2.27,0.0,0.36,115.0,156.0,3.0,1.29,130.0,15.98,0.72,3.50536132,0.77864736,2.60597539,2.40346313,2.32336187,16.8840065,4.316e-05,6.09,3.11770391,3.27262878,3.9577682,0.97263318,0.98168415,-0.15254986,3.19089246,3.91479683,2.48219347,2.41289043,17.79069901,2.703e-05,0.72810882,1.79363644,0.21416902999999987,24.15098763,1.49e-06,4.49334478,4.70751381,0.21416883,0.05561681,1.97,6.23,0.01292579,25.72535324,0.30860534,0.00685894,0.5798142,0.02194861,5.33231831,1.5871588,-6.62362289,1.95289862,0.03943092,0.00295462,0.95666266,0.019309,34.80329895,-0.6274544,0.0191425,1.46266139,0.09475538,6.28104162,1.17354167,-7.26670933,1.47758842,-0.14515054,0.04243254,0.83684174,0.02665677,23.11879349,0.75157005,0.01288579,-4.78028727,0.63140398,7.75242138,1.27401757,0.03214999,0.0,0.4381943,0.40532637,0.5245051,0.01801611,54.61460876,-0.2426963,0.00489017,4.6732688,1.05283082,8.68743229,6.08314562,-3.11053491,0.62105125,-0.5743959,0.72463387,0.3948433,0.0205699,42.27077866,3.62649941,0.54601431,1.89372766,0.1302729,12.04936123,4.29769945,-1.56426191,0.12787858,-0.08090833,0.01436593,0.90462108,0.02861875,54.3943634,7.03624105,1.53587604,0.30844298,0.00263519,8.76207161,2.54185939,-11.80441856,2.77068162,-0.45239228,0.45764449,0.49889208,0.01801611,54.61460876,-0.2426963,0.00489017,4.6732688,1.05283082,8.68743229,6.08314562,-3.11053491,0.62105125,-0.5743959,0.72463387,0.3948433,0.0205699,42.27077866,3.62649941,0.54601431,1.89372766,0.1302729,12.04936123,4.29769945,-1.56426191,0.12787858,-0.08090833,0.01436593,0.90462108,0.02861875,54.3943634,7.03624105,1.53587604,0.30844298,0.00263519,8.76207161,2.54185939,-11.80441856,2.77068162,-0.45239228,0.45764449,0.49889208,pnr256,V1,tgt,lh,1.5241406886890871,3.7837106656275843,1.3433150780456435,0.24574946150684301,1.4166523605150214,0.8578111587982833,0.34117647058823525,True,True,-1.62481577,False,2,True,0.8993859300000002,1.8273280299999999,2.72671396,-1.62481577,6.33232958
1.92,1.71,1.0,0.47,115.0,156.0,4.0,0.77,129.0,21.29,0.72,1.60261261,1.16022539,1.37111545,1.56517982,1.42478335,10.03642368,0.00158366,4.84,-0.59560281,1.47590387,1.44151807,0.86889571,0.7327891,1.68769717,2.06108642,3.31378722,1.57352257,1.39411533,9.45809841,0.00216251,0.89111483,2.14018559,2.1795880800000003,32.35561371,3e-08,2.17728066,4.35686874,2.17958832,6.97894287,2.02,6.15,0.01110092,30.21719551,-0.54093635,0.03335751,1.5621165,0.25341621,5.09412766,2.30679345,-2.35890198,0.3944084,-0.5812304,1.01752996,0.31336329,0.01487082,32.45090103,-1.1089313,0.09370418,0.65667808,0.03000874,3.25340772,0.49493527,-3.12474012,0.42948446,-0.49314886,0.7686919,0.38084438,0.02882096,43.61266327,-3.1653018,0.36898348,-1.18819654,0.06297656,2.88111997,0.28394398,0.67813343,0.01453956,-0.64731139,1.42724335,0.23251397,0.01440668,54.03557968,-4.49197912,2.6094563,-3.59257746,0.96273619,3.4753685,1.50631201,-3.78679895,1.42411363,-0.95916945,3.12654972,0.07734852,0.01584828,39.25048065,-4.85943794,1.53370667,-2.91383553,0.48237962,10.66822052,5.26974392,-5.81361532,2.76378751,-0.54701924,1.02476943,0.31164892,0.02265163,53.44208908,-2.19849491,0.23522402,-0.65419114,0.019028,5.49638176,1.56873417,-12.47920609,4.85644627,-0.83753449,2.46046734,0.1170781,0.01440668,54.03557968,-4.49197912,2.6094563,-3.59257746,0.96273619,3.4753685,1.50631201,-3.78679895,1.42411363,-0.95916945,3.12654972,0.07734852,0.01584828,39.25048065,-4.85943794,1.53370667,-2.91383553,0.48237962,10.66822052,5.26974392,-5.81361532,2.76378751,-0.54701924,1.02476943,0.31164892,0.02265163,53.44208908,-2.19849491,0.23522402,-0.65419114,0.019028,5.49638176,1.56873417,-12.47920609,4.85644627,-0.83753449,2.46046734,0.1170781,pnr256,V1,tgt,lh,0.9897396967101121,3.7837106656275843,1.3433150780456435,0.24574946150684301,1.4166523605150214,0.8578111587982833,0.4705882352941176,True,True,-0.4049544300000001,True,3,True,0.23149715999999998,0.2108900600000001,0.4423872200000001,-0.4049544300000001,4.76182317
1.84,1.19,0.0,0.51,115.0,156.0,5.0,0.34,139.0,20.43,0.58,1.38833821,1.20715129,1.96338224,1.09892452,1.4144491,8.40438938,0.00382913,5.25,2.9434979,4.40006208,-1.13748777,-2.17110777,0.79599559,2.52707148,1.79531324,3.29395413,1.17651176,1.51224303,9.93223953,0.00167512,0.56635505,1.80223393,0.9046373299999999,32.31112671,3e-08,-3.26692867,-2.36229134,0.90463734,1.1960988,2.07,6.05,0.00611912,7.59115267,7.29829359,5.02251387,1.60878742,0.22223328,-0.91057128,0.06099432,-3.65282106,0.78208888,0.48989025,0.59771651,0.43964354,0.00950808,11.12936211,8.19546795,4.29403114,1.84715092,0.19929837,7.6770606,2.3120575,1.7455622,0.11248226,0.32406542,0.27847072,0.59782893,0.01343528,7.88809776,16.7139492,8.56267643,3.47803664,0.44894531,11.49915886,3.76470995,7.73820639,1.57373583,0.58469886,0.9692322,0.3251232,0.00422958,3.76880527,10.60185814,11.76263618,2.3128233,0.32283968,-2.96212053,0.88544345,-2.89492369,0.67344075,0.8836118,2.1471622,0.1431656,0.01568411,32.66361618,10.3990078,5.96782303,4.93943119,1.17776847,-2.20321441,0.19094256,2.2898221,0.36430973,-0.28728756,0.24012473,0.62422954,0.01119063,10.59628201,15.04620934,8.94815159,0.29861045,0.0032175,0.29346281,0.00363718,-5.77146292,0.84389466,0.44695696,0.56921798,0.4507574,0.00422958,3.76880527,10.60185814,11.76263618,2.3128233,0.32283968,-2.96212053,0.88544345,-2.89492369,0.67344075,0.8836118,2.1471622,0.1431656,0.01568411,32.66361618,10.3990078,5.96782303,4.93943119,1.17776847,-2.20321441,0.19094256,2.2898221,0.36430973,-0.28728756,0.24012473,0.62422954,0.01119063,10.59628201,15.04620934,8.94815159,0.29861045,0.0032175,0.29346281,0.00363718,-5.77146292,0.84389466,0.44695696,0.56921798,0.4507574,pnr256,V1,tgt,lh,0.5381195499853567,3.7837106656275843,1.3433150780456435,0.24574946150684301,1.4166523605150214,0.8578111587982833,0.5176470588235293,True,True,0.10822677000000014,True,4,True,-0.5750440300000002,0.75623095,0.1811869199999998,0.10822677000000014,-2.4705181100000004
1.82,0.62,0.0,0.52,115.0,156.0,6.0,0.38,148.0,17.23,0.52,-0.42813042,0.55305171,1.50696874,1.32515955,0.7392624,1.90169179,0.16821297,5.77,-0.38867795,1.99261785,0.9800452,-0.77302873,0.57294035,2.88256788,0.08530652,-0.32972795,1.36641932,0.70911932,1.71188986,0.19105781,0.27502432,1.32479608,0.4855198799999998,25.37397194,8.3e-07,1.64458609,2.13010597,0.48551995,0.29871273,2.13,5.96,0.0065888,7.23918009,-0.29056957,0.00657115,-4.09987116,1.18703568,-10.44125938,6.59040785,-1.96212828,0.18559217,-0.38762739,0.30775845,0.57918995,0.00709955,5.03055716,-3.4297452,0.6096887,-4.52394056,0.96894109,-7.15945005,1.6301384,-6.10101032,1.11351752,-0.17273393,0.06412988,0.80013866,0.01099355,4.27202654,3.83768678,0.36513144,0.35997909,0.00392676,-5.63753414,0.73191327,-10.53868866,2.36106205,0.06681721,0.01024371,0.91940421,-0.00498421,4.29332113,5.45202541,2.55175829,1.00570261,0.05011281,-3.47668481,1.00071526,5.60284615,2.06946516,1.62834322,5.98157501,0.01463722,0.01168497,14.48797417,1.08837688,0.0522487,-0.68466932,0.01809053,-8.4213028,2.22970152,7.42368889,3.06001663,-0.61719126,0.88585812,0.34684221,0.00011387,0.00090846,1.82984889,0.10748221,1.68230653,0.08278345,-8.12128544,2.25848913,11.33481503,2.64219999,0.79237235,1.45228732,0.22846234,-0.00498421,4.29332113,5.45202541,2.55175829,1.00570261,0.05011281,-3.47668481,1.00071526,5.60284615,2.06946516,1.62834322,5.98157501,0.01463722,0.01168497,14.48797417,1.08837688,0.0522487,-0.68466932,0.01809053,-8.4213028,2.22970152,7.42368889,3.06001663,-0.61719126,0.88585812,0.34684221,0.00011387,0.00090846,1.82984889,0.10748221,1.68230653,0.08278345,-8.12128544,2.25848913,11.33481503,2.64219999,0.79237235,1.45228732,0.22846234,pnr256,V1,tgt,lh,0.4682344130102855,3.7837106656275843,1.3433150780456435,0.24574946150684301,1.4166523605150214,0.8578111587982833,0.5294117647058824,True,False,-0.77210784,True,4,True,-1.93509916,0.95391703,-0.98118213,-0.77210784,2.9022138099999997
