,x,y,z,d,xv,yv,zv,scale_xy_dist,t1,snr,acf_fwhm,orth,iso0,iso90,sur,task all,task F,task p-val,stdev_xerrts,0,23,45,67,90,112,135,157,NULL,theta all,theta F,tgt_theta p-val,iso0_0,iso0_23,iso0_45,iso0_67,iso0_90,iso0_112,iso0_135,iso0_157,iso0_theta all,iso0_theta F,iso0_theta p-val,iso90_0,iso90_23,iso90_45,iso90_67,iso90_90,iso90_112,iso90_135,iso90_157,iso90_theta all,iso90_theta F,iso90_theta p-val,orth_0,orth_23,orth_45,orth_67,orth_90,orth_112,orth_135,orth_157,orth_theta all,orth_theta F,orth_theta p-val,sur.1,ctr,ctr-sur,ctr-sur F,loc p-val,sur_unwarp,ctr_unwarp,ctr-sur_unwarp,ctr-sur_unwarp F,polar_angle,eccentricity,V23_superficial_deveined,V23_superficial_deveined F,V23_superficial_deveined_iso0,V23_superficial_deveined_iso0 F,V23_superficial_deveined_iso90,V23_superficial_deveined_iso90 F,V23_superficial_deveined_orth,V23_superficial_deveined_orth F,V23_superficial_deveined_sur,V23_superficial_deveined_sur F,V23_superficial_deveined_task,V23_superficial_deveined_task F,task_unwarp_gPPI_V23_tgt_filled_deveined_L2 p-val,V23_middle_deveined,V23_middle_deveined F,V23_middle_deveined_iso0,V23_middle_deveined_iso0 F,V23_middle_deveined_iso90,V23_middle_deveined_iso90 F,V23_middle_deveined_orth,V23_middle_deveined_orth F,V23_middle_deveined_sur,V23_middle_deveined_sur F,V23_middle_deveined_task,V23_middle_deveined_task F,task_unwarp_gPPI_V23_tgt_filled_deveined_L1 p-val,V23_deep_deveined,V23_deep_deveined F,V23_deep_deveined_iso0,V23_deep_deveined_iso0 F,V23_deep_deveined_iso90,V23_deep_deveined_iso90 F,V23_deep_deveined_orth,V23_deep_deveined_orth F,V23_deep_deveined_sur,V23_deep_deveined_sur F,V23_deep_deveined_task,V23_deep_deveined_task F,task_unwarp_gPPI_V23_tgt_filled_deveined_L0 p-val,V1_tgt_superficial_deveined,V1_tgt_superficial_deveined F,V1_tgt_superficial_deveined_iso0,V1_tgt_superficial_deveined_iso0 F,V1_tgt_superficial_deveined_iso90,V1_tgt_superficial_deveined_iso90 F,V1_tgt_superficial_deveined_orth,V1_tgt_superficial_deveined_orth F,V1_tgt_superficial_deveined_sur,V1_tgt_superficial_deveined_sur F,V1_tgt_superficial_deveined_task,V1_tgt_superficial_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_tgt_L2 p-val,V1_tgt_middle_deveined,V1_tgt_middle_deveined F,V1_tgt_middle_deveined_iso0,V1_tgt_middle_deveined_iso0 F,V1_tgt_middle_deveined_iso90,V1_tgt_middle_deveined_iso90 F,V1_tgt_middle_deveined_orth,V1_tgt_middle_deveined_orth F,V1_tgt_middle_deveined_sur,V1_tgt_middle_deveined_sur F,V1_tgt_middle_deveined_task,V1_tgt_middle_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_tgt_L1 p-val,V1_tgt_deep_deveined,V1_tgt_deep_deveined F,V1_tgt_deep_deveined_iso0,V1_tgt_deep_deveined_iso0 F,V1_tgt_deep_deveined_iso90,V1_tgt_deep_deveined_iso90 F,V1_tgt_deep_deveined_orth,V1_tgt_deep_deveined_orth F,V1_tgt_deep_deveined_sur,V1_tgt_deep_deveined_sur F,V1_tgt_deep_deveined_task,V1_tgt_deep_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_tgt_L0 p-val,V1_sur_superficial_deveined,V1_sur_superficial_deveined F,V1_sur_superficial_deveined_iso0,V1_sur_superficial_deveined_iso0 F,V1_sur_superficial_deveined_iso90,V1_sur_superficial_deveined_iso90 F,V1_sur_superficial_deveined_orth,V1_sur_superficial_deveined_orth F,V1_sur_superficial_deveined_sur,V1_sur_superficial_deveined_sur F,V1_sur_superficial_deveined_task,V1_sur_superficial_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_sur_L2 p-val,V1_sur_middle_deveined,V1_sur_middle_deveined F,V1_sur_middle_deveined_iso0,V1_sur_middle_deveined_iso0 F,V1_sur_middle_deveined_iso90,V1_sur_middle_deveined_iso90 F,V1_sur_middle_deveined_orth,V1_sur_middle_deveined_orth F,V1_sur_middle_deveined_sur,V1_sur_middle_deveined_sur F,V1_sur_middle_deveined_task,V1_sur_middle_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_sur_L1 p-val,V1_sur_deep_deveined,V1_sur_deep_deveined F,V1_sur_deep_deveined_iso0,V1_sur_deep_deveined_iso0 F,V1_sur_deep_deveined_iso90,V1_sur_deep_deveined_iso90 F,V1_sur_deep_deveined_orth,V1_sur_deep_deveined_orth F,V1_sur_deep_deveined_sur,V1_sur_deep_deveined_sur F,V1_sur_deep_deveined_task,V1_sur_deep_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_sur_L0 p-val
22,-5.94,-4.55,0.0,0.0,106.0,154.0,7.0,5.58,94.0,15.88,0.65,6.3267889,5.77119827,5.50517082,5.96861935,5.89294434,103.85249329,0.0,6.23,6.33978128,7.34328699,5.54240751,4.07940483,6.21230936,6.14450788,5.51219511,6.44578695,6.03890753,5.95610332,103.40782166,0.0,4.33459377,6.53248072,5.41543865,6.74440813,4.7785387,9.20816135,3.9630897,5.40516996,-0.20220709,0.0705432,0.79060545,4.1239748,3.17092848,9.10232925,5.00698996,3.977283,4.36309719,6.83843756,7.11038351,-0.45097333,0.35673398,0.5504688,8.09050465,8.22724724,7.07096338,6.80108404,7.74188566,5.25692177,1.33135843,6.2747159,0.3633126,0.23182805,0.63028313,1.83265424,-0.46307155,-2.29572582,72.42391205,0.0,2.15170741,-1.22277462,-3.37448215,10.73259163,0.0,0.0,0.02140201,61.21580505,0.30449775,3.59859896,0.05364653,0.1157331,-0.24970916,2.41826773,0.12813598,0.66721648,2.21637988,9.67338467,0.0019255,0.02289181,44.54445267,0.31530696,3.09690642,0.09855903,0.30917653,-0.22432619,1.53765714,0.17286578,0.96567547,2.79257011,15.52524757,8.739e-05,0.03514243,49.00263977,0.32712749,2.67580247,0.09755379,0.2391894,-0.2673665,1.73071504,0.19042024,0.92319262,2.78353763,15.92509842,7.099e-05,0.01731549,44.55385208,0.19962884,1.20862091,0.12201495,0.45585623,-0.231455,1.56972563,0.358585,3.96443677,2.98801732,18.67560005,1.713e-05,0.02236292,52.11291504,0.21725972,1.31150234,0.09820773,0.2665495,-0.27911407,2.06524062,0.31725284,2.85949993,2.8201015,16.8509655,4.392e-05,0.02536833,44.44498444,0.20787248,1.05404949,0.1426762,0.50044471,-0.22055307,1.16479099,0.3729741,3.478127,3.15015626,21.49526787,4.04e-06,0.01731549,44.55385208,0.19962884,1.20862091,0.12201495,0.45585623,-0.231455,1.56972563,0.358585,3.96443677,2.98801732,18.67560005,1.713e-05,0.02236292,52.11291504,0.21725972,1.31150234,0.09820773,0.2665495,-0.27911407,2.06524062,0.31725284,2.85949993,2.8201015,16.8509655,4.392e-05,0.02536833,44.44498444,0.20787248,1.05404949,0.1426762,0.50044471,-0.22055307,1.16479099,0.3729741,3.478127,3.15015626,21.49526787,4.04e-06
23,-6.06,-5.42,0.0,0.0,106.0,154.0,8.0,6.21,91.0,17.66,0.65,3.83444381,4.01268864,3.31889749,3.28906679,3.61377406,52.75075912,0.0,5.36,3.57975864,2.69424415,3.94246674,3.15762782,3.84511352,4.44557381,3.29223251,4.26326513,3.25966454,3.6052742,51.02849579,0.0,4.22546625,5.35841465,4.27047014,2.94834375,4.18938589,5.07422733,3.20854759,3.11657572,0.73015213,1.23507893,0.26670424,3.83303213,3.61961341,2.92806196,4.55136061,2.44345522,2.34707046,2.00597167,5.07287312,0.01054153,0.00026297,0.98706518,3.84306383,-0.95087773,2.53522038,4.13716888,3.43894601,6.16857767,8.35440922,2.95894647,0.52139753,0.65438354,0.41875341,1.76050377,-0.47010869,-2.23061252,69.55892181,0.0,6.14891005,2.34254956,-3.80636024,15.30796528,0.0,0.0,0.01566702,43.62342072,0.26645097,3.66428971,-0.23421478,2.93481016,0.10000959,0.51586312,0.08268973,0.36946672,0.9320426,2.27484441,0.13182185,0.01746531,34.74377441,0.2867313,3.43165398,-0.23897649,2.43548512,0.13714001,0.77001423,0.10251659,0.45506474,1.26814282,4.28998089,0.03860796,0.02465722,32.08816528,0.29206839,2.83724809,-0.26020056,2.263026,0.16823021,0.91147465,0.13020824,0.57422215,1.43162036,5.60333681,0.01812655,0.01341976,35.89412308,0.19750372,1.58680499,-0.24688666,2.50325918,0.13125275,0.67704326,0.24113424,2.40452814,1.38992715,5.42014074,0.02011557,0.0150995,31.47016144,0.21424232,1.68937874,-0.25409347,2.36326337,0.15202622,0.81157172,0.21665469,1.76645887,1.53468621,6.61028719,0.01029082,0.02154987,43.33240891,0.21433587,1.5140034,-0.28606749,2.71771812,0.14184053,0.65093255,0.22678612,1.73746407,1.33798993,5.2392745,0.02230189,0.01341976,35.89412308,0.19750372,1.58680499,-0.24688666,2.50325918,0.13125275,0.67704326,0.24113424,2.40452814,1.38992715,5.42014074,0.02011557,0.0150995,31.47016144,0.21424232,1.68937874,-0.25409347,2.36326337,0.15202622,0.81157172,0.21665469,1.76645887,1.53468621,6.61028719,0.01029082,0.02154987,43.33240891,0.21433587,1.5140034,-0.28606749,2.71771812,0.14184053,0.65093255,0.22678612,1.73746407,1.33798993,5.2392745,0.02230189
24,-5.66,-5.65,19.0,0.0,106.0,154.0,9.0,6.29,94.0,18.99,0.69,2.32416081,1.83035576,2.76577258,3.08395433,2.50106072,25.64816093,4.9e-07,5.32,1.26415014,2.32631683,3.13528919,2.11600208,2.7240746,3.70761466,1.67685258,1.6144321,3.05541968,2.39983678,23.01336861,1.87e-06,0.32576671,1.40689456,3.29470253,-0.71688145,1.04348779,1.99564445,4.4347887,2.82825041,-1.28506064,3.91546917,0.04813364,2.23498535,4.52265263,3.27593446,3.3698678,1.75752425,1.75885141,3.19667101,2.18066835,-0.30602223,0.22342627,0.63655073,1.69040096,1.25924444,2.92103744,2.34925771,5.42258692,1.18541241,3.20579123,0.96601456,-0.71874458,1.23888731,0.26596865,1.67685485,-0.57851368,-2.25536847,66.40500641,0.0,-7.70205593,-8.37509346,-0.67303783,0.68726677,0.0,0.0,0.01452572,37.66252518,0.39928931,8.26456165,-0.30366218,4.9546876,-0.2019573,2.11272573,0.06535233,0.23179173,0.01934205,0.00097744,0.97506562,0.01742884,34.97472763,0.44384068,8.31190968,-0.33810294,4.92799807,-0.22032873,2.00924778,0.07011244,0.21517208,0.18193153,0.08920241,0.76525911,0.02580937,35.67128372,0.47558144,7.6328454,-0.3812356,4.92908573,-0.24776089,2.00579715,0.08612497,0.25493228,0.24788341,0.17046593,0.67979151,0.01501155,45.84839249,0.36018288,5.38721275,-0.35300717,5.22409868,-0.26930594,2.90964866,0.20591092,1.78982162,0.05453287,0.00852195,0.92646775,0.01895228,51.14210129,0.38947484,5.75909472,-0.39747304,5.96512842,-0.30262801,3.31742167,0.16617806,1.0719403,-0.03662522,0.0038233,0.95070899,0.01934209,35.00268936,0.39867187,5.25209951,-0.35907969,4.29350615,-0.22300893,1.61330342,0.21726325,1.59881628,0.44251958,0.57461268,0.44862035,0.01501155,45.84839249,0.36018288,5.38721275,-0.35300717,5.22409868,-0.26930594,2.90964866,0.20591092,1.78982162,0.05453287,0.00852195,0.92646775,0.01895228,51.14210129,0.38947484,5.75909472,-0.39747304,5.96512842,-0.30262801,3.31742167,0.16617806,1.0719403,-0.03662522,0.0038233,0.95070899,0.01934209,35.00268936,0.39867187,5.25209951,-0.35907969,4.29350615,-0.22300893,1.61330342,0.21726325,1.59881628,0.44251958,0.57461268,0.44862035
25,-5.41,-6.09,0.0,0.0,106.0,154.0,10.0,6.59,97.0,16.88,0.73,1.40391779,2.38686824,1.78117776,1.45328355,1.75631177,11.38965225,0.00076837,5.6,0.42256105,1.40413022,2.1500268,2.61410451,2.22300816,-0.08195378,1.15381038,4.3967495,1.43173718,1.7442733,11.0960598,0.00089855,2.04969454,-0.16397449,3.4091785,-0.07495195,2.32465553,1.31830513,3.0318563,7.27226162,0.91215515,1.79524553,0.18061044,3.64139724,1.61447346,0.28020069,-1.07374537,1.55012774,1.13090646,2.44037843,4.32702017,0.33451971,0.24218982,0.62274326,-1.27610505,-0.11176071,0.61469495,1.43338537,2.96766424,4.3397584,2.13289666,1.19022572,-0.0858989,0.01598055,0.89943095,1.60474455,-0.78457862,-2.38932323,62.22317505,0.0,-0.60320657,-1.88491786,-1.28171134,2.01257467,0.0,0.0,0.01429167,32.58660126,0.19373468,1.73895812,-0.19259591,1.7813915,-0.01098658,0.00555378,-0.3542341,6.08688354,-0.5156852,0.62508136,0.42936321,0.01822525,34.33336639,0.21542314,1.75784016,-0.2268935,1.99233139,-0.0298504,0.03307008,-0.40950081,6.59007215,-0.47972631,0.55712759,0.45560515,0.02540725,30.90436554,0.21199386,1.35587716,-0.23874502,1.72821069,-0.00799587,0.00186914,-0.45039877,6.23191309,-0.28480679,0.20118222,0.65387089,0.01326156,31.67479706,0.12474763,0.57208192,-0.21363086,1.69367671,-0.01938256,0.01334193,-0.28075799,2.9456358,-0.25193125,0.16091363,0.68840724,0.01762904,39.27148056,0.13559033,0.61949986,-0.25624213,2.20026445,-0.05182161,0.08633663,-0.33907259,3.96092844,-0.43896902,0.4951475,0.48181304,0.01875326,29.38309288,0.129972,0.49850976,-0.22019395,1.44179094,0.02636616,0.02015186,-0.32234043,3.1428194,-0.06608443,0.01144427,0.91482919,0.01326156,31.67479706,0.12474763,0.57208192,-0.21363086,1.69367671,-0.01938256,0.01334193,-0.28075799,2.9456358,-0.25193125,0.16091363,0.68840724,0.01762904,39.27148056,0.13559033,0.61949986,-0.25624213,2.20026445,-0.05182161,0.08633663,-0.33907259,3.96092844,-0.43896902,0.4951475,0.48181304,0.01875326,29.38309288,0.129972,0.49850976,-0.22019395,1.44179094,0.02636616,0.02015186,-0.32234043,3.1428194,-0.06608443,0.01144427,0.91482919
26,-5.27,-6.47,19.0,0.0,106.0,154.0,11.0,6.86,114.0,16.94,0.8,2.39385271,2.28122783,2.14188051,1.50685537,2.08095407,16.45208931,5.398e-05,5.52,2.43799663,3.3927865,2.32367182,0.10840252,2.96574783,1.07535934,2.39321208,3.76596475,1.49483991,2.21533585,18.35550308,2.02e-05,2.2102387,1.71015477,3.40693164,2.79531217,3.00547695,2.67618203,2.3605504,-0.15539069,0.77869129,1.32248926,0.25043673,0.55971724,3.27292132,3.1351254,0.48251817,1.23743451,4.02257347,1.44151068,2.7848897,0.65245378,0.94371372,0.33157317,-2.15685606,3.40679812,3.44531918,3.88562441,2.51037526,4.7096343,2.96165586,0.3598946,0.88006383,1.73785949,0.1877297,1.54049206,-1.04216719,-2.58265924,58.45082474,0.0,6.34714746,3.41299272,-2.93415475,10.69537067,2.38,6.69,0.01344291,29.4908886,0.10474954,0.52002567,0.03252561,0.05195789,-0.1546815,1.13305211,-0.25569853,3.24417639,-0.07579087,0.01378735,0.90655249,0.01481601,23.0130043,0.10807297,0.44871414,0.05500041,0.11869335,-0.14738895,0.81867975,-0.26842532,2.87184644,0.23246321,0.13264236,0.71578923,0.02515125,31.07554436,0.11004891,0.37489635,0.0300897,0.02813001,-0.20729624,1.28803492,-0.32776612,3.38646984,0.04022207,0.00409164,0.94901087,0.011221,23.06426811,0.02633192,0.02593464,0.06090849,0.14000903,-0.15290844,0.84449291,-0.17507093,1.16490304,0.36243191,0.33867222,0.56073515,0.01510238,29.27083588,0.03370142,0.03886424,0.04076923,0.05654141,-0.20050997,1.31264138,-0.21779753,1.65973926,0.17801322,0.08264235,0.7738109,0.01891662,30.72188377,0.0269169,0.02198597,0.04820064,0.07100703,-0.18087603,0.97390193,-0.21361491,1.41835093,0.22833116,0.14041623,0.70795147,0.011221,23.06426811,0.02633192,0.02593464,0.06090849,0.14000903,-0.15290844,0.84449291,-0.17507093,1.16490304,0.36243191,0.33867222,0.56073515,0.01510238,29.27083588,0.03370142,0.03886424,0.04076923,0.05654141,-0.20050997,1.31264138,-0.21779753,1.65973926,0.17801322,0.08264235,0.7738109,0.01891662,30.72188377,0.0269169,0.02198597,0.04820064,0.07100703,-0.18087603,0.97390193,-0.21361491,1.41835093,0.22833116,0.14041623,0.70795147
27,-5.3,-6.74,20.0,0.0,106.0,154.0,12.0,7.09,141.0,17.08,0.84,3.20341969,2.9733932,3.20768261,2.93470979,3.07980132,38.8192215,0.0,5.32,4.39695501,3.07523346,3.09978127,0.67259824,3.22084045,4.29870367,3.60215592,2.58915305,2.89530683,3.0914309,38.53600693,0.0,0.4618386,6.23525572,3.98705411,2.11398005,3.81092954,3.26114988,3.0630784,0.85332215,0.05799229,0.00793848,0.92902279,1.18339694,2.24198794,2.7276423,3.83246779,3.64459181,4.23428822,3.14804125,4.57338381,0.24862429,0.14743248,0.70108753,0.81247592,0.7253179,2.44458175,3.56776571,5.73250866,5.45432377,4.6327076,2.40431762,0.24994045,0.15058695,0.69806248,1.37909627,-1.38557637,-2.76467252,55.5238266,0.0,0.19535342,-3.41362309,-3.60897636,16.38002396,2.38,6.69,0.00900244,14.12372494,0.27969354,3.95917177,-0.00297378,0.00047715,0.21223396,2.27790594,-0.06561217,0.22807688,1.4289161,5.24297333,0.02225479,0.01005223,11.35738277,0.30885258,3.9290669,0.00648841,0.0017674,0.25246701,2.57537413,-0.06635382,0.18816015,1.6185528,6.89612436,0.00877768,0.01112776,6.43468332,0.31930682,3.33886933,0.05002708,0.08237109,0.33725157,3.60640621,-0.04245885,0.06012142,1.94979846,10.23342419,0.001425,0.00659457,8.51428604,0.25483119,2.59494948,0.0283328,0.03239536,0.27898115,3.00470328,0.01525374,0.00948818,1.85759628,9.50979996,0.00210301,0.00378569,1.93902659,0.26656967,2.56365967,0.08453908,0.25640634,0.37740889,4.90293837,0.01955347,0.01406164,2.3710475,15.46639442,9.011e-05,0.01215229,13.51611042,0.28687751,2.66035223,0.0116498,0.0044287,0.28671223,2.60863876,-0.01153433,0.0044287,1.6793797,8.09606647,0.00453181,0.00659457,8.51428604,0.25483119,2.59494948,0.0283328,0.03239536,0.27898115,3.00470328,0.01525374,0.00948818,1.85759628,9.50979996,0.00210301,0.00378569,1.93902659,0.26656967,2.56365967,0.08453908,0.25640634,0.37740889,4.90293837,0.01955347,0.01406164,2.3710475,15.46639442,9.011e-05,0.01215229,13.51611042,0.28687751,2.66035223,0.0116498,0.0044287,0.28671223,2.60863876,-0.01153433,0.0044287,1.6793797,8.09606647,0.00453181
28,-6.01,-1.89,0.0,0.0,106.0,155.0,2.0,4.29,70.0,13.2,0.62,6.29598141,6.22350836,7.04316998,6.65903521,6.55542374,96.12958527,0.0,7.2,7.69080973,6.58430767,5.43568802,5.0080452,6.70108843,5.63111067,9.10829353,6.22195482,6.73154688,6.56152582,94.33637238,0.0,7.44673157,3.4992671,4.07906771,7.69758511,8.68225288,10.02727509,4.31496811,3.35184121,-0.43300685,0.24323164,0.62199632,5.34939909,9.52221107,6.17261505,4.90652275,3.77887082,10.17578316,5.40582848,10.79954243,0.39608341,0.20662282,0.64953177,9.33331585,6.75861692,4.67294741,4.00074434,5.60011053,7.69097805,7.03570366,5.32608175,-0.37251422,0.18114296,0.67048974,1.77673364,-1.93394506,-3.71067882,105.66189575,0.0,5.66068554,1.16569197,-4.49499369,17.19638443,0.0,0.0,0.02464935,60.2839241,0.17880088,0.92121309,-0.14387223,0.61820388,-0.15121518,0.65840852,-0.1258916,0.47810873,2.54099202,9.43915462,0.00218474,0.02748766,47.88292694,0.1805021,0.75667,-0.13538954,0.43494534,-0.12820493,0.37446386,-0.11887453,0.34050533,3.07267857,14.01322746,0.00019247,0.04059134,48.5566597,0.16012087,0.47611487,-0.15290695,0.4363811,-0.13816255,0.34325987,-0.12942317,0.31671956,3.19073129,15.54150391,8.666e-05,0.01936759,41.24731064,0.0409298,0.03760815,-0.10317253,0.24117941,-0.11123822,0.26835775,0.07600807,0.13185692,3.52212238,19.20208168,1.307e-05,0.02472594,47.07585526,0.04134984,0.03507334,-0.14222285,0.41299248,-0.14450337,0.40901035,0.03333371,0.02328012,3.37219381,17.80431747,2.684e-05,0.02787489,39.67161942,0.01455823,0.00380085,-0.1011581,0.18593766,-0.05766084,0.05883718,0.07862312,0.1142536,3.75264001,22.55106163,2.36e-06,0.01936759,41.24731064,0.0409298,0.03760815,-0.10317253,0.24117941,-0.11123822,0.26835775,0.07600807,0.13185692,3.52212238,19.20208168,1.307e-05,0.02472594,47.07585526,0.04134984,0.03507334,-0.14222285,0.41299248,-0.14450337,0.40901035,0.03333371,0.02328012,3.37219381,17.80431747,2.684e-05,0.02787489,39.67161942,0.01455823,0.00380085,-0.1011581,0.18593766,-0.05766084,0.05883718,0.07862312,0.1142536,3.75264001,22.55106163,2.36e-06
29,-5.98,-2.21,20.0,0.0,106.0,155.0,3.0,4.38,88.0,13.82,0.6,7.28676033,5.70201302,7.1635046,6.91432953,6.76665211,117.00992584,0.0,6.74,6.86343479,7.70213747,5.48452139,5.05559063,7.81194592,7.4919076,5.54966402,8.37387943,7.02396011,6.81063175,115.73614502,0.0,8.16328812,3.11213493,3.78611803,6.55980921,6.43160009,5.79556799,6.75933313,4.50255632,-1.22558105,2.21059799,0.13739909,8.77622128,12.91258144,4.5661912,7.71126509,5.0915556,7.54385757,4.16355896,7.16520643,0.25810307,0.10075408,0.75099669,5.94011927,9.12737083,6.82766581,6.14742231,4.58537436,9.81639385,5.68043232,9.87970734,0.304075,0.13841435,0.70994589,3.14646912,0.05234692,-3.09412241,103.63250732,0.0,9.56900311,4.49186707,-5.07713556,22.61114502,0.0,0.0,0.01953495,42.91153717,0.15476251,0.78217536,-0.04563529,0.07045911,0.21143737,1.458794,-0.25712973,2.26049733,3.53770399,20.73609161,5.96e-06,0.02184059,34.38542175,0.15480226,0.63302583,-0.02974761,0.02389106,0.26300821,1.79252684,-0.27028444,2.00214028,3.95451617,26.40153694,3.4e-07,0.03052753,31.11263847,0.13299423,0.37209028,-0.01946326,0.00799447,0.32408103,2.13947558,-0.2841703,1.72993302,4.18370724,30.26965714,5e-08,0.01957685,49.00751877,0.04512503,0.05311768,-0.05453319,0.07834857,0.19019949,0.91211903,-0.13263161,0.46672732,3.68758368,24.47680283,8.9e-07,0.02228451,43.9774971,0.04907939,0.05689517,-0.04792689,0.05390069,0.23078811,1.1999948,-0.17400274,0.73100603,3.86313677,26.87274933,2.7e-07,0.01978098,22.64125061,0.02936881,0.01766102,0.05051363,0.05255229,0.41148406,3.39694571,-0.12200414,0.31186768,4.71017456,40.26418686,0.0,0.01957685,49.00751877,0.04512503,0.05311768,-0.05453319,0.07834857,0.19019949,0.91211903,-0.13263161,0.46672732,3.68758368,24.47680283,8.9e-07,0.02228451,43.9774971,0.04907939,0.05689517,-0.04792689,0.05390069,0.23078811,1.1999948,-0.17400274,0.73100603,3.86313677,26.87274933,2.7e-07,0.01978098,22.64125061,0.02936881,0.01766102,0.05051363,0.05255229,0.41148406,3.39694571,-0.12200414,0.31186768,4.71017456,40.26418686,0.0
30,-5.94,-2.97,0.0,0.0,106.0,155.0,4.0,4.68,116.0,15.88,0.63,4.08334589,2.81430531,2.87933302,3.84617853,3.40579057,30.47822189,4e-08,6.64,4.26516676,3.78094912,2.22923326,4.69182062,0.77067906,3.6398375,2.59393835,3.84314513,3.78315806,3.28537011,27.73939514,1.7e-07,0.51630205,3.24427652,2.32800031,2.38017392,4.18677473,2.64320564,3.5266881,3.21668553,-1.02736366,1.59024346,0.20760258,-0.81716371,3.75688863,3.12580585,2.33679557,2.69422841,4.42953157,6.4841814,0.68297619,-0.93838513,1.35785532,0.24420356,2.93355727,-0.02953588,5.83319759,6.86176395,7.24789953,4.15463877,2.2548914,3.59625506,0.23257338,0.08377153,0.77231345,3.42684007,0.84506947,-2.58177066,87.39807129,0.0,3.81822562,3.0639503,-0.75427544,0.53608382,0.0,0.0,0.01470478,24.35894012,0.20285721,1.34627831,0.02548451,0.02203113,0.09657829,0.30491084,-0.03771205,0.04873286,0.87177038,1.2615025,0.26165153,0.01635591,19.39002419,0.217271,1.25382292,0.04877104,0.06452791,0.13215269,0.45502698,-0.03285248,0.02972142,1.19194639,2.41173077,0.12076326,0.02561057,22.1548748,0.22217333,1.05079496,0.04357282,0.04061808,0.12894069,0.34270403,-0.04695776,0.04782734,1.1484344,2.3076694,0.12907072,0.01096178,15.15122318,0.12642652,0.41133988,0.08020534,0.1671723,0.16702525,0.69365591,0.09735205,0.24800862,1.54548824,4.23945475,0.03976785,0.01152196,11.60879803,0.14284828,0.47579679,0.10274947,0.24481228,0.2139374,1.01821029,0.08276877,0.16332413,1.75552547,5.47970772,0.01944516,0.01871641,20.65745163,0.14320579,0.42714062,0.0630307,0.08340876,0.17389527,0.61827838,0.08156154,0.14205828,1.3907733,3.57753325,0.058871,0.01096178,15.15122318,0.12642652,0.41133988,0.08020534,0.1671723,0.16702525,0.69365591,0.09735205,0.24800862,1.54548824,4.23945475,0.03976785,0.01152196,11.60879803,0.14284828,0.47579679,0.10274947,0.24481228,0.2139374,1.01821029,0.08276877,0.16332413,1.75552547,5.47970772,0.01944516,0.01871641,20.65745163,0.14320579,0.42714062,0.0630307,0.08340876,0.17389527,0.61827838,0.08156154,0.14205828,1.3907733,3.57753325,0.058871
31,-5.73,-3.3,0.0,0.0,106.0,155.0,5.0,4.77,126.0,16.64,0.66,3.57333875,2.11850977,3.55811191,3.58715487,3.20927882,30.16630936,5e-08,6.29,3.44034934,3.23379087,4.16436815,1.9621228,4.47835588,1.91895008,3.48170185,2.29346418,3.58176637,3.16959047,28.61200905,1.1e-07,1.88375676,3.30476522,2.78009486,-0.15683426,2.74790859,3.34323096,1.16225576,2.21169996,-1.46322453,3.59960961,0.05809777,2.01589966,-1.52766752,5.82104397,3.1723969,4.28707695,3.42393136,5.19399166,5.54508209,-0.04625182,0.00366717,0.9517247,1.6840378,3.66589737,3.91427565,6.52618837,5.98075771,3.49156284,4.21550608,-0.80439132,0.03383499,0.00192799,0.9649863,3.01724529,0.7594313,-2.25781393,75.15768433,0.0,1.62886131,-0.01142498,-1.64028633,3.20852876,0.0,0.0,0.0149484,28.32024193,0.02705882,0.02696694,-0.0182795,0.01278947,-0.03191024,0.03747611,0.28821516,3.20103502,0.67397928,0.84826887,0.35727709,0.01905293,29.79858208,0.03161091,0.03008534,-0.03335896,0.03425558,-0.0510647,0.07695094,0.30178127,2.84231949,0.71138752,0.97295779,0.32419557,0.03115672,37.31604385,0.01608947,0.00630349,-0.06502333,0.10295696,-0.09163531,0.19690894,0.31794465,2.49357939,0.55589306,0.61534041,0.43298028,0.00862375,10.46337986,-0.07637795,0.16754031,0.08699033,0.21936093,0.09052326,0.22734831,0.50943351,7.57593966,1.71969342,5.85699511,0.01570258,0.01305884,16.80199814,-0.07544997,0.14952877,0.03187124,0.02655459,0.02922968,0.02145924,0.48117045,6.21926022,1.4107393,3.98710728,0.04613556,0.02493849,41.99991989,-0.0979143,0.22864185,-0.06519248,0.10215485,-0.08998492,0.18952942,0.47243086,5.45663738,0.65528417,0.90943956,0.34050651,0.00862375,10.46337986,-0.07637795,0.16754031,0.08699033,0.21936093,0.09052326,0.22734831,0.50943351,7.57593966,1.71969342,5.85699511,0.01570258,0.01305884,16.80199814,-0.07544997,0.14952877,0.03187124,0.02655459,0.02922968,0.02145924,0.48117045,6.21926022,1.4107393,3.98710728,0.04613556,0.02493849,41.99991989,-0.0979143,0.22864185,-0.06519248,0.10215485,-0.08998492,0.18952942,0.47243086,5.45663738,0.65528417,0.90943956,0.34050651
