,x,y,z,d,scale_xy_dist,t1,orth,iso0,iso90,sur,task all,task F,task p-val,stdev_xerrts,0,23,45,67,90,112,135,157,theta all,theta F,theta p-val,iso0_0,iso0_23,iso0_45,iso0_67,iso0_90,iso0_112,iso0_135,iso0_157,iso0_theta all,iso0_theta F,iso0_theta p-val,iso90_0,iso90_23,iso90_45,iso90_67,iso90_90,iso90_112,iso90_135,iso90_157,iso90_theta all,iso90_theta F,iso90_theta p-val,orth_0,orth_23,orth_45,orth_67,orth_90,orth_112,orth_135,orth_157,orth_theta all,orth_theta F,orth_theta p-val,sur.1,ctr,ctr-sur,ctr-sur F,loc p-val,polar_angle,eccentricity
929,106.43,40.85,1.0,0.0,13.68,119.0,-0.39424619,-1.16373527,-1.16904807,-1.41389942,-1.03523219,1.62178552,0.20319196,7.71,-0.66210127,-0.74213827,1.27617395,-1.21163297,-0.77272129,0.78220302,-0.68380016,0.71189022,-0.16276583,0.0573504,0.81,-4.80228758,1.70985949,-0.08957338,-0.98962462,-0.13722971,-1.07532895,-4.95900631,0.24604478,0.14777479,0.01932734,0.88946541,-0.89479303,0.32293743,1.85130501,-1.81965733,-0.33451468,-3.23649907,-1.66131043,-3.60774326,0.21492107,0.04202127,0.83762883,1.35968554,-1.26662493,-0.75025147,-1.25622809,0.52031177,-1.54191315,1.50669038,-1.46627247,1.01834643,0.94761389,0.33060731,-0.65308332,-2.19738817,-1.54430485,37.25625992,0.0,0.0,0.0
930,107.98,44.24,0.0,0.0,8.27,89.0,2.21144557,-0.39286995,4.29028654,2.43938732,2.13706231,5.10668945,0.02408675,8.97,1.64036179,0.24845928,2.96051669,-0.55429983,2.86600733,0.16909984,-1.44923389,1.81648707,0.96217477,1.461061,0.23,0.40185896,0.28011209,-4.0149951,-2.78771043,-0.18027398,1.87073839,0.78964686,1.83202744,-2.73083854,4.87911654,0.02745246,1.13600147,6.078125,2.96169567,7.06173611,10.81176376,3.07752585,4.52778578,-0.68692535,2.06310868,2.89616585,0.08916011,2.20299935,1.69701755,9.9468174,-5.16904879,3.12972736,7.44572258,-2.64284945,1.86417782,-0.03317733,0.00077113,0.97785287,-0.00488295,-1.42682838,-1.42194545,26.41940308,5.6e-07,0.0,0.0
931,108.56,44.81,8.0,0.39,8.05,86.0,2.9597826,2.88730836,2.89050555,1.41463196,2.53805709,11.32581329,0.00079871,7.16,0.94596416,6.29963684,1.63505518,0.48692027,1.65519679,1.89180207,1.82100773,3.41468239,2.26878309,13.15713596,0.0,2.95999622,2.65812397,6.74589062,1.61900651,2.03905678,4.19445515,3.2246778,-0.59508425,1.39449167,2.0065136,0.15699518,4.84715462,0.1008301,6.03728676,0.37708214,5.91820383,-0.70660424,2.63049626,4.25420856,1.44911504,2.24371505,0.13453354,4.74872494,4.35346794,7.32598305,3.12412786,0.87212408,3.14615798,1.32631433,-0.39707446,1.56954288,2.64248466,0.10441536,0.91487032,-1.02793753,-1.94280779,52.18441391,0.0,0.0,0.0
932,108.17,44.24,16.0,0.53,8.42,75.0,3.35269737,3.73908067,3.35549974,3.57314754,3.50510645,22.00516701,3.17e-06,7.09,0.84886944,0.56678253,3.33029342,4.47363853,0.13235715,1.08398283,2.76443887,0.71855855,1.73986518,7.72798252,0.01,-0.49454299,8.18945026,5.39257717,3.19874716,-0.02184443,1.02796733,8.4287262,4.68909311,0.19553716,0.0407364,0.8400964,5.1121521,4.18694925,3.7003684,1.47076905,5.05486059,3.85898447,3.43516207,0.45379373,-0.1918349,0.039712,0.84209292,3.14233446,1.95124125,9.21434879,2.64180732,3.45775723,3.68324351,3.83706784,0.02974059,-0.16091938,0.02834262,0.86634633,1.09013414,-1.23789823,-2.32803249,77.43099213,0.0,1.72,2.64
933,107.31,42.6,19.0,0.56,10.58,80.0,6.05428314,5.78009844,5.59088421,5.82270622,5.81199312,41.9834404,0.0,8.51,4.00962734,1.94039154,3.45297718,4.47524357,2.04589629,2.33799243,2.04865265,3.20656371,2.93966818,14.9303484,0.0,7.48231936,7.44203997,10.00329685,4.55322933,5.00987482,6.68014669,2.81636763,1.61158395,-0.14761369,0.01594072,0.89955902,5.42377853,4.46921635,4.29088593,6.69395971,5.15659618,4.83573914,9.3828516,4.91274977,-0.15948114,0.01898443,0.89044412,1.4580518,3.17342472,5.68608284,9.25155354,11.71669388,6.57692099,3.22970319,7.64110422,0.2113523,0.03400499,0.85374066,0.38746187,-1.99094653,-2.37840843,78.06708527,0.0,1.79,2.67
934,106.85,41.96,13.0,0.49,11.64,91.0,0.69077718,2.56695867,2.54975367,3.12071824,2.23205209,6.40172863,0.01158089,8.37,0.07904524,0.83854437,-0.97451091,0.49766389,-0.45599112,1.39949512,0.63749808,0.61091471,0.32908243,0.19670209,0.66,2.81224275,2.47043395,2.96779227,2.20110917,6.15754318,0.84119344,3.14275479,0.05043786,-0.51118422,0.19612475,0.65798108,1.82704675,-0.44129106,1.14520657,2.13134384,-0.66775048,7.18669271,2.05603647,7.14705563,-0.5756284,0.2582159,0.61148176,-3.14719009,1.08576465,3.24344134,4.74838686,0.77045876,-0.65749019,-0.24032386,0.08489104,-2.47670126,4.78865957,0.02892215,-0.43370858,-2.61299133,-2.1792829,62.10057449,0.0,1.79,2.67
935,107.01,41.31,6.0,0.33,12.78,94.0,0.04260853,2.09510517,1.09463108,1.32185483,1.13854992,2.1730144,0.14082181,7.33,2.30566406,-0.72138214,1.59552944,-0.69013774,-1.44546247,-0.88907206,1.88987076,1.20268297,0.4059616,0.39704856,0.53,-0.40176541,-1.00989282,5.26465178,2.10444045,6.79859161,0.41291988,1.01948178,1.76897693,0.71369183,0.50357723,0.47812922,0.53191322,-0.86821294,-0.75760484,0.01427482,0.86407399,5.51460934,0.02505103,3.69945502,-0.17451569,0.03090447,0.860496,-2.85794854,0.69893235,0.99459672,-2.19113374,1.20776391,1.32394481,-1.06587362,1.77941108,-1.24687612,1.57873142,0.20929241,-0.94661373,-2.85404229,-1.90742862,49.4303894,0.0,0.0,0.0
936,106.43,40.85,3.0,0.0,13.68,110.0,2.54594302,2.74502373,3.55211782,1.17363071,2.50417876,7.18544722,0.00749238,8.86,-0.8723495,4.45096636,4.90370893,1.97254372,3.7096796,1.16265535,3.36498642,0.73358995,2.42822266,9.78723431,0.0,0.11841638,1.74413013,6.86788464,0.54910916,2.37988496,3.14354205,2.57258415,4.36161661,1.49570453,1.5008769,0.22087949,1.6018213,2.93640709,6.31938839,2.49244285,4.97132063,2.54395151,8.7570734,0.00264189,2.56013536,4.54130888,0.03337574,-3.02384162,6.49765396,2.76745105,5.20884752,5.95806313,-1.20282578,3.32580757,0.2583966,1.24156928,1.08179438,0.29859541,-1.27075064,-2.90645385,-1.63570321,41.26499939,0.0,0.0,0.0
937,107.73,43.11,18.0,0.56,9.85,71.0,0.54150301,1.90881896,5.82979822,2.76587296,2.76149821,8.99254608,0.00279003,8.74,3.50419569,-1.59667504,3.26738906,-1.59146905,1.46490836,0.45326498,3.10757327,2.10714936,1.33954203,2.98735523,0.08,-0.427766,3.09278989,1.22434461,3.82647681,1.42882061,2.95602155,2.50663257,0.28050256,-0.91302574,0.57328141,0.44916998,-0.15927796,9.71854496,9.05319405,6.82382822,11.26642513,10.26571274,1.62177515,-1.28233099,3.28826857,7.91776514,0.00500939,-0.75111246,0.57016313,-0.59625036,3.8162775,2.58247256,-2.65871358,1.9809494,-0.47257626,-2.3115499,3.81835127,0.0510252,0.09521578,-2.40607238,-2.50128818,83.69488525,0.0,1.76,2.47
938,107.51,41.91,13.0,0.54,11.77,89.0,1.66737127,2.30574012,4.20858526,1.38040829,2.39052629,8.52200603,0.00360164,7.77,2.65680313,1.17373335,3.26790237,1.79783833,3.80206251,1.40937829,1.13122594,1.21590412,2.05685592,8.98014259,0.0,-2.90439677,5.74653435,1.61712754,2.65151024,1.31662953,5.05257082,5.69950151,-0.43795034,0.87222838,0.66925675,0.41354258,4.94977617,-0.75758255,7.69601202,2.49195123,6.8524971,5.2527318,3.51933265,4.57104731,2.88616705,7.52732229,0.00620638,3.23025537,1.34648228,0.54245698,0.13023074,-1.61006415,2.05685139,4.79283905,2.45588493,0.311095,0.08748367,0.76747387,-0.68226576,-3.10668421,-2.42441845,77.12019348,0.0,1.76,2.47
939,107.01,41.31,10.0,0.41,12.78,99.0,1.78490734,1.91119063,1.64794672,2.29748225,1.91038179,6.84666777,0.00903872,6.93,0.622379,0.86337298,-1.06780112,0.75968546,-0.6240316,3.88333535,-0.2840791,1.36036003,0.6891526,1.28045344,0.26,-3.1989131,0.04014615,-0.40627694,5.40932512,3.91368318,-1.26763332,6.82903719,3.88227272,-0.32915211,0.12128676,0.72773022,1.48006666,-0.30691788,3.59613085,-1.25396919,2.15237689,3.08250523,5.24868202,0.33016562,-0.52086276,0.30782598,0.57916485,3.57937026,2.11742282,4.20037079,1.97232294,-0.08641946,-1.51069677,3.15473771,1.57143784,-0.52317178,0.31159189,0.57685354,-1.16825008,-3.38270855,-2.21445847,68.97916412,0.0,0.0,0.0
940,107.82,42.44,18.0,0.55,10.96,77.0,4.0418644,5.18768787,6.19668627,5.47732067,5.22588968,26.19407654,3.8e-07,9.69,1.27272236,2.01959634,4.82008886,2.97467494,6.42098331,0.73522097,2.4604435,-1.07468641,2.45363045,8.20252609,0.0,8.27946091,10.10591984,0.46037927,0.91835028,7.1426897,6.88758516,4.62671614,5.00388384,-0.12270266,0.00851263,0.92651033,-0.58302033,2.35391617,9.8776207,3.88823438,11.71031761,13.37073517,6.29674625,4.72462749,1.10716057,0.72288966,0.39543967,-3.14934182,3.69904518,3.04894471,5.62182045,8.93133354,3.3159678,3.69604874,6.51835728,-1.48641396,1.29325807,0.2557723,-0.26612899,-3.00602913,-2.73990035,98.63047791,0.0,1.76,2.47
941,97.48,51.17,1.0,0.0,12.96,76.0,0.89081311,1.08063626,0.54828715,1.57032466,1.0225153,3.25631976,0.07150332,5.38,1.31857407,-1.93774366,0.13531506,3.26778769,-0.01300385,-0.42372265,-0.39784783,-0.96428102,0.12313471,0.06885653,0.79,2.85472083,-0.25459975,4.37485981,-1.89698005,4.4622221,3.26684928,-2.64783883,-1.7769655,-0.56271106,0.59056723,0.4424156,-0.60689425,-0.08936021,1.07718992,0.52293849,2.51736879,0.88803053,0.88830888,-0.36722299,-0.93621433,1.6399579,0.2006843,0.29449347,-2.85358667,1.26632452,2.54674363,5.21068954,-1.63824129,0.61462861,2.66713238,-0.68927205,0.91359913,0.33943593,4.38190031,-3.90377069,-8.28567123,6.03303432,0.0147242,0.0,0.0
942,97.48,51.17,2.0,0.0,12.96,66.0,-1.23853457,-0.36070117,-1.29973078,-0.47063497,-0.84240037,2.15186119,0.14276793,5.45,-0.85236621,-0.70669246,-1.09421623,-0.67345995,0.52064365,-0.64088446,-0.84602445,-1.89697099,-0.77374637,2.5977428,0.11,-0.4597773,1.41875482,-2.1047821,2.34045172,-1.64658558,-1.60413611,-0.4606185,-0.73648262,0.11172672,0.02219846,0.88159607,-1.24192631,-0.41546777,-1.43562841,-5.26708651,3.41902614,-0.84903032,-2.3072679,-1.72070479,-0.7281993,0.98184526,0.32202866,-5.04023552,0.04579149,-0.18038079,0.35515672,-4.13358164,-1.68065512,0.16121264,0.04901995,-0.79112142,1.16122389,0.28152086,8.27353191,1.18954968,-7.08398199,4.57602358,0.03339525,1.82,7.22
943,98.55,50.45,1.0,0.0,11.08,68.0,5.42494488,-6.3869338,-9.78326416,7.64069223,-0.77614021,0.02960235,0.86343666,42.81,-9.01442719,12.97163486,-10.18323898,-7.8515172,6.39376116,-23.2593708,-28.31846809,-3.76952696,-7.87889433,4.44344711,0.04,-1.9913317,6.05410147,7.35542202,28.46562004,-70.0919342,-11.33590508,-28.9935894,6.53613663,-15.21169186,6.95078421,0.00853273,-19.32140732,-17.51951218,-28.0474472,-7.79625034,10.77561951,-1.17361307,0.14506122,-10.68653393,-16.3357811,7.91614437,0.00501384,14.63377666,31.95183563,5.18913651,31.62497139,1.34237456,-12.42669106,-39.12596512,12.74169159,-2.7881856,0.23769306,0.62600436,6.13046026,1.71007812,-4.42038202,3.42059255,0.06557293,0.0,0.0
944,97.48,49.48,0.0,0.26,13.2,56.0,1.2067101,1.01948202,1.26428831,0.49188045,0.99559021,4.55891943,0.03303374,4.42,0.74843317,1.25155485,2.1581738,1.57953107,0.38571706,-0.91854113,1.37973571,0.83975285,0.92804468,5.73256207,0.02,1.10314441,1.30339038,2.11198664,2.27826738,1.13449788,0.76247633,0.83006716,-1.87434876,0.4830524,0.62989175,0.42761889,1.80884135,1.62082875,0.35207522,1.90929818,0.92257428,1.39815819,2.70579505,-0.43471274,0.79367739,1.74369037,0.18703115,-0.34883532,1.82289803,4.44362736,-1.23907053,0.45013383,3.37570477,1.00697947,0.08936905,0.77558446,1.7013365,0.19247013,8.21271038,3.3879981,-4.82471275,2.18218088,0.14088015,1.8,7.03
945,98.55,50.45,2.0,0.24,11.08,56.0,0.73692435,-9.64133358,-1.5381813,3.13831687,-1.8260684,0.20527342,0.65061345,38.24,-0.28742161,-0.09447222,-10.28574753,-3.62763453,13.64163113,2.50773692,-23.24393082,-21.54476547,-5.36682558,2.60258794,0.11,-11.77598286,10.08274269,1.83171666,20.59762192,-73.35541534,-13.33450413,-25.7866993,3.95639396,-13.84234715,7.27798796,0.00712028,5.55282164,-10.76097679,-4.0425663,2.64114928,4.79074812,6.85129118,1.17378139,-15.41398525,-4.39936876,0.71675026,0.39745279,12.37001419,7.28173161,8.49144459,25.1355629,8.96172047,-24.545784,-35.57963181,11.24507713,-2.80169153,0.29993659,0.58406749,7.13681269,3.88675165,-3.25006104,1.84244537,0.17589359,1.82,6.84
946,97.77,47.86,0.0,0.18,13.55,74.0,2.45151734,7.50266171,4.80039787,5.99415255,5.18718243,15.77878475,7.724e-05,12.39,1.25691426,1.05363071,2.45262003,3.40382028,0.15058453,8.39616013,0.00695699,-3.11483216,1.70073187,2.41226697,0.12,9.18264008,7.31689119,4.80175972,10.49212551,1.96675992,12.90796566,3.21638155,9.25909996,1.37134576,0.64724976,0.42132505,3.90842843,2.37700558,11.63367844,0.59015971,-0.20666604,10.11277103,-0.36937979,9.95148563,-1.34616518,0.64696568,0.42142693,3.97284245,2.39294696,-4.87636375,0.98188698,5.51597309,10.99173641,-2.08786273,1.24373519,-3.50551057,4.40936565,0.03603951,3.32159185,1.6601342,-1.66145754,1.19708955,0.27496143,1.82,6.84
947,98.73,49.48,1.0,0.0,10.93,73.0,0.78744155,0.91462296,0.30521387,1.9683696,0.99391198,0.52975291,0.46691167,12.96,-5.76970005,3.48692894,-4.66443443,3.25147319,0.28919291,-1.16705573,4.38630772,-2.43078828,-0.32725948,0.08434634,0.77,-3.84946585,0.64613652,0.35285667,-0.62606567,5.46019459,8.94006157,5.48166561,-8.37756443,-1.1397053,0.4120349,0.52111339,-4.83644104,9.94994164,1.85974681,-0.0361565,1.9611553,-5.33024406,-1.15005469,-1.13982117,-1.67061937,0.90890867,0.34067808,-3.51994991,3.44336843,12.360672,-0.46582726,-8.8500824,9.48461723,0.09539378,-6.15077782,-1.01938403,0.34829631,0.55523767,0.83652401,-0.14300945,-0.97953349,1.21448278,0.27151019,0.0,0.0
948,97.77,49.48,0.0,0.46,12.67,57.0,0.59470224,0.98868799,0.46978498,0.3727462,0.60648036,1.79238462,0.18099467,4.3,-0.15813604,0.33676603,0.98213172,0.08855577,1.34382772,0.19466162,0.50428736,0.55100536,0.48038745,1.61083949,0.2,2.06934857,-0.12172035,3.44435978,0.77729625,1.02753222,0.55098993,-0.12772456,-0.15986128,0.57361859,0.94064927,0.33238976,-0.85218763,1.22575986,0.74200493,1.87534893,-0.842273,-0.13787885,1.11619627,0.40784368,0.0915829,0.02455645,0.87551498,-0.21326624,0.92637312,-1.81155813,1.84999549,2.86611509,-0.43311155,0.00207809,1.28695107,0.17140025,0.08734261,0.767656,4.44250679,2.55681992,-1.88568699,0.32931009,0.56658359,1.8,7.03
949,97.96,49.48,0.0,0.43,12.33,49.0,0.17314287,-13.3140974,-0.45556948,0.89715743,-3.17484164,0.62616235,0.42898776,38.07,1.92962563,4.21783543,-0.8940866,-11.15696621,-2.720258,10.33529186,-23.39108086,-19.40475273,-5.13554907,2.38561583,0.12,-15.90837955,2.15141225,1.98957336,5.87256622,-77.67979431,-18.09517097,-23.70671272,11.10828495,-15.05928993,8.66009426,0.00334195,5.3958745,-10.54650021,0.97227889,9.79625797,5.50213909,4.72527742,0.65150291,-17.50796509,-1.15079463,0.04950722,0.823977,11.49464226,15.06402302,3.73680019,20.36789131,2.90527987,-22.20820427,-30.03092575,4.6531086,-1.18101287,0.05337992,0.81733918,5.85189915,4.37082529,-1.48107386,0.37997454,0.53818,1.82,6.84
950,98.73,49.48,6.0,0.36,10.93,55.0,3.01269126,5.04881191,6.53467131,7.03145123,5.40690613,20.80783653,5.83e-06,11.25,3.0538044,-3.91421485,5.21367931,7.38541746,0.49223021,0.3416923,-0.82668376,-2.37085462,1.17188382,1.39947081,0.24,3.21544337,9.03034782,-0.12148809,12.39402771,-0.16037929,6.47485685,-1.00835514,8.75045109,-2.13273406,1.92135453,0.16607481,6.54207897,11.92666245,10.70736599,-1.34901905,3.19414759,9.17094421,-0.49065462,11.27868176,-0.71998024,0.22619873,0.63448036,1.33297467,11.09521198,-6.51976967,-0.50839484,3.58095074,10.23444366,0.79572642,0.48614606,-4.07873869,7.33259726,0.00690898,3.83199978,2.81066704,-1.02133262,0.45945582,0.49850777,1.82,6.84
951,98.36,48.03,2.0,0.24,12.34,65.0,0.9712773,1.0834583,1.28703475,0.81289583,1.03866661,0.79999751,0.3713479,11.02,-4.49575567,5.54514313,2.82998705,-0.13912477,7.32271385,-4.01583147,-3.11827898,2.73255372,0.83267587,0.776097,0.38,-5.80888176,15.25020409,-2.11217237,-5.75036192,9.77332783,8.95039654,2.62573338,-12.00014591,0.27898717,0.03563491,0.85031697,2.5813098,6.04894018,-2.34277558,-3.79393244,7.36704874,4.76322126,-0.31619522,-3.24883389,0.62908089,0.17868052,0.67261769,-8.09034824,1.11813402,4.9265399,-3.54151416,8.5202055,-3.19642305,7.4061265,0.20739099,0.13786721,0.00872429,0.92560493,1.52220833,0.66280091,-0.85940737,0.96664345,0.32647306,0.0,0.0
952,99.29,48.68,1.0,0.0,10.25,78.0,-0.79391688,0.91808748,2.05079913,-0.68709266,0.37196928,0.08636014,0.76892842,12.02,0.11101402,1.40649128,2.00672412,2.74953175,1.07684779,-1.39039838,-0.1711331,2.25875473,1.00597906,0.90190047,0.34,-0.40295285,-5.91829062,-2.40772772,-0.4250302,3.38836145,4.06834555,-2.56103826,11.76296043,1.60911083,0.95902258,0.32771488,-1.69557357,4.39262867,-1.47182012,6.20235062,8.19216824,5.34485722,-1.48807335,-2.75067353,2.93849254,3.26972246,0.07092665,-2.37905169,2.10848856,3.40684032,-1.79081321,-4.50709915,-1.77976692,1.97832584,-3.49305868,-0.10622519,0.00428947,0.94779623,0.46942118,-0.37034395,-0.83976513,3.60745978,0.05867659,1.85,6.15
953,97.77,48.52,0.0,0.65,13.11,58.0,1.10930872,1.3454442,0.65536529,0.72046655,0.95764619,3.26955199,0.07093105,5.03,0.38721272,1.81786931,2.50153232,2.33170485,-0.14869536,0.63818169,0.37628469,-2.06961656,0.7293092,2.7800591,0.1,1.32926631,0.36655387,3.60181665,-0.59733284,0.76012105,3.41672802,2.80709314,-0.63814008,0.59326971,0.73848188,0.3903925,2.0533905,-3.65732765,0.01044904,1.7624017,4.75560522,1.29934931,1.19391441,-1.1907959,0.04569561,0.00460435,0.94591689,-1.56149256,-1.74873281,5.11390829,1.45837867,3.34565639,1.74486804,-0.63039082,2.05415058,0.44394711,0.43376368,0.51032818,-0.90798044,-0.3511478,0.55683261,0.02713537,0.86929159,1.78,6.8
954,98.73,49.48,13.0,0.62,10.93,50.0,-0.22073375,-11.78557968,4.03487921,1.8162868,-1.53878689,0.18070605,0.67087501,34.35,-16.29682159,4.24623728,-19.50325775,-0.58939403,3.5072329,7.84471083,-20.32637978,11.86663723,-3.65637946,1.50257361,0.22,-9.20292091,3.78181028,6.6184988,11.51428509,-79.39852905,-26.42796516,-22.14102745,12.06995678,-14.37857723,9.93360615,0.00168038,13.63212872,-8.58797169,14.7288456,14.15386868,15.70399857,-1.80287015,-1.98510039,-11.8847971,2.13761973,0.21114334,0.64599149,11.3983593,12.17498302,4.35070705,16.3170681,7.6964469,-23.02488136,-30.70140457,5.16892099,-2.44044423,0.28128257,0.59600181,3.67931724,3.69342589,0.01410854,3.749e-05,0.99511945,1.81,6.61
955,98.73,49.48,10.0,0.53,10.93,62.0,5.97058201,4.7165823,7.28125429,5.93151569,5.97498369,22.92046738,1.99e-06,11.84,0.37999141,4.64082479,0.26902482,4.15342665,-0.27567402,4.24263954,6.50628185,4.0209322,2.99218082,8.15747547,0.0,7.72866058,9.79928684,1.76797676,7.78584957,1.22211218,4.62537861,2.09403038,2.29013515,-1.22498679,0.56494313,0.45248569,6.27695465,15.69988251,8.72446442,5.99216366,5.90354252,10.48159122,-3.72461963,6.95018005,1.11621916,0.48873234,0.48468662,7.62881327,3.12398148,11.23368359,8.53157711,2.89482021,5.96390057,10.35912991,-0.54145217,0.07041934,0.00202853,0.96408672,4.18667316,3.68858886,-0.4980841,0.1157284,0.73400118,1.81,6.61
956,99.29,48.68,7.0,0.4,10.25,60.0,-0.34872571,2.12837195,0.99353957,-0.95347142,0.45492861,0.19362691,0.66002709,9.81,3.25848794,-1.34963202,2.43257213,4.5332222,1.8740319,2.67088318,1.05837691,-3.32962775,1.39353931,2.64083457,0.1,0.41862398,8.44119453,4.25680923,-1.54361963,5.19995403,5.44249487,6.13280535,-10.22369003,3.07177138,5.30827999,0.02146727,6.38466549,3.60367727,-1.34449828,-2.2532444,-1.19287372,4.12476683,2.83879828,-3.84452653,1.89995348,2.05358291,0.1522201,0.7349866,-2.90130806,3.74900651,-3.0571301,-0.46762466,-5.01860189,3.85575914,1.44963789,0.6462763,0.23798926,0.62578931,2.33488822,1.55175304,-0.78313529,0.90471303,0.34244344,1.83,6.41
957,99.29,48.68,3.0,0.25,10.25,60.0,0.39337358,2.39145637,2.9640975,3.24759412,2.24913025,4.55947065,0.03302317,10.0,-2.64399648,4.98264551,0.18567233,-1.47766936,-1.13288069,-0.58797377,1.27397203,1.65529847,0.28188351,0.10291631,0.75,3.81586099,0.29855886,-2.18955183,-0.6749683,9.73681355,6.1038332,-1.97714674,4.83872747,-0.79040819,0.33367726,0.56365638,0.49316815,6.9749198,-0.79970431,3.40287781,9.68463326,3.01855874,0.32881218,0.68193132,-0.13101044,0.00942377,0.92268909,-7.7556572,1.41124368,4.27531719,2.49100208,1.90451574,1.05557573,3.75114703,-4.38917398,-2.89064765,4.6245451,0.03180204,1.06727874,0.18744324,-0.87983549,4.47808886,0.03532477,1.85,6.15
958,99.79,48.03,1.0,0.0,9.75,73.0,2.13302827,3.60405827,4.41956186,2.90127873,3.26448178,6.76701021,0.00944766,11.91,7.67735004,-0.91774821,0.38230935,4.27436399,5.18693256,-3.7795918,5.74774122,-4.13850784,1.80410624,3.07301259,0.08,8.77300262,-4.99669743,11.51349545,8.80367088,-0.77588814,-4.84816265,-0.58098668,8.04029846,0.58961934,0.1322466,0.71620536,5.2796483,3.35565186,5.71617222,8.65969181,-5.82168198,2.06305981,-2.78194523,15.7733469,1.01606894,0.40450981,0.52494238,10.18603897,3.73222733,2.68254352,0.37242159,-2.53802419,3.32229352,-5.00230169,5.07193232,-0.69818121,0.18949872,0.66344585,0.34094796,-0.39277902,-0.73372698,9.01435947,0.00295133,0.0,0.0
959,98.73,49.48,19.0,0.8,10.93,44.0,0.11010236,0.33192602,0.12350574,-0.00629357,0.13981013,0.07351626,0.78635024,4.89,-0.2206092,0.4227286,1.24538267,-0.2987113,0.17597194,0.19289069,-1.64637434,1.85017681,0.21518198,0.25228828,0.62,1.46188605,-2.44924188,-1.69325995,0.22765946,1.96394455,2.52375484,-0.57588834,1.35750175,0.3493467,0.27040526,0.60319689,-0.41249242,-2.75628304,1.24406374,-0.60819066,3.16564918,0.55067378,-0.97688448,1.28001869,0.19769898,0.08914997,0.76533434,-1.73362792,-0.31913331,1.21368372,1.44026971,0.6709317,-1.86319387,0.40730637,1.32667243,0.09417123,0.02024563,0.88688728,-8.08154869,-6.01420355,2.06734514,0.34172687,0.55936341,1.71,6.58
960,98.73,49.48,17.0,0.77,10.93,60.0,1.8322649,-4.58172798,6.2798028,7.85785151,2.84704781,0.62629867,0.42893754,34.14,17.85902405,-14.71486187,0.24927296,-20.30991554,2.53758764,-1.35822511,6.38502741,-14.85402679,-3.0257647,1.04695606,0.31,-5.27482843,4.69209099,9.7782402,25.31934738,-68.74807739,-22.90198708,-0.15926905,12.3678484,-13.0410471,8.21836567,0.00425042,14.39906979,-10.47080708,20.43475151,25.3879776,8.12900925,0.5760392,2.07092452,-9.42877197,-1.83136308,0.15766329,0.69141779,13.01408672,10.14406586,3.32726908,18.26613426,10.17247486,-14.99326134,-29.53885841,8.95392036,-6.35079336,1.92244267,0.16595506,0.50839919,1.35780132,0.84940213,0.11375935,0.73618823,1.77,6.38
961,99.29,48.68,15.0,0.69,10.25,66.0,7.6937418,6.76006889,5.9924798,5.36457586,6.45271635,25.94545937,4.3e-07,12.02,7.21973562,10.06062126,1.75169098,3.29662538,5.51051283,5.19058895,0.23428024,-0.40276352,4.10766125,15.20827579,0.0,7.67980099,10.31587982,3.24679089,7.79020977,9.50517368,16.1134243,-2.93038583,1.31693649,1.18138814,0.51726615,0.47220999,2.25236344,10.01062679,11.32635212,2.48649883,2.11293173,13.18649292,1.02413952,5.20409489,0.59451777,0.13399664,0.71441572,2.92430091,4.62305403,15.67000008,13.4405117,6.58681393,9.45392895,9.3412199,0.95952457,2.35206461,2.11911631,0.14584364,4.38040352,4.04410839,-0.33629528,0.05334467,0.81753193,1.77,6.38
