x,y,z,d,t1,orth,iso0,iso90,sur,task all,task F,task p-val,stdev_xerrts,0,23,45,67,90,112,135,157,theta all,theta F,theta p-val,iso0_0,iso0_23,iso0_45,iso0_67,iso0_90,iso0_112,iso0_135,iso0_157,iso0_theta all,iso0_theta F,iso0_theta p-val,iso90_0,iso90_23,iso90_45,iso90_67,iso90_90,iso90_112,iso90_135,iso90_157,iso90_theta all,iso90_theta F,iso90_theta p-val,orth_0,orth_23,orth_45,orth_67,orth_90,orth_112,orth_135,orth_157,orth_theta all,orth_theta F,orth_theta p-val,sur,ctr,ctr-sur,ctr-sur F,loc p-val,sur_unwarp,ctr_unwarp,ctr-sur_unwarp,ctr-sur_unwarp F,polar_angle,eccentricity
0.00,0.00,9.00,0.23,160.00,1.14008880,0.68909162,0.74384487,0.66353858,0.80914098,2.58529854,0.10821755,4.89,0.93385011,0.52627045,0.62222970,0.85972291,-0.13571498,1.88654411,0.03088907,-0.22446683,0.56241554,1.56466305,0.21,2.16604567,-1.71510148,-1.04908550,0.26966313,0.87073427,2.29027987,2.25486946,0.74362057,0.02358410,0.00132010,0.97102496,2.64477634,-0.00852740,-0.79947680,-0.95113671,4.88304186,0.61459696,-1.00648439,0.19016473,0.05389652,0.00718059,0.93248875,-0.89002961,1.26510453,1.42029476,1.95738566,0.65739530,2.16649246,2.49978709,-0.21854015,0.45085904,0.50036198,0.47952925,-0.02845916,0.23553774,0.26399690,3.26453829,0.07237510,-2.35315251,-2.73581147,-0.38265899,0.17592363,1.41,0.61,
0.00,0.00,3.00,0.00,159.00,0.88991874,1.64151835,1.16768706,0.18127052,0.97009867,3.05573416,0.08080017,5.40,0.94533920,0.99602515,1.65241003,1.98681355,2.87879682,-0.49725029,-1.05628014,0.77497518,0.96010369,4.07576799,0.04,0.52690715,0.33619970,2.95409870,4.91315079,1.73754406,0.04367199,0.33461377,2.21836162,1.49498451,4.41500521,0.03590934,-2.04351115,1.27827704,2.72773194,2.92863417,3.27356458,1.80198467,-0.15521200,-1.03588724,0.97692364,1.91475987,0.16678796,4.76566267,-0.97486019,-0.28929746,2.72098041,-1.82600808,-0.53047109,2.17502999,2.03889775,0.75092894,1.15687299,0.28241114,-0.00969924,0.27918154,0.28888080,4.18372679,0.04219229,1.67511249,1.75060093,0.07548848,0.00717136,1.45,0.56,
0.00,0.00,0.00,0.00,141.00,-2.11002779,-1.49430263,-0.77583450,-1.37709844,-1.43931580,7.68028927,0.00570008,5.05,-2.86868262,0.65733176,2.08849859,-1.45756364,-0.25132331,-0.75364888,-0.53328282,-1.61140406,-0.59125936,1.73699713,0.19,-3.10046482,-0.09707728,1.67539477,-1.85637784,-0.04774063,-1.49119675,-3.54159331,-3.45208859,-0.15302603,0.05311097,0.81778957,-3.60049319,1.00335479,1.61334658,-1.74282312,-0.07198250,-0.90952927,-2.68105197,-0.46402487,0.61749405,0.87180620,0.35071305,-0.81674880,-2.91625357,-1.89294207,-4.54055691,-3.02772403,0.31569973,0.38053867,-4.08728838,-0.77997780,1.41873348,0.23393461,0.01507031,0.34872097,0.33365065,6.08273458,0.01453724,-0.20035605,-0.14244749,0.05790858,0.00537504,0.00,0.00,
0.00,0.00,2.00,0.25,115.00,0.67352825,1.18646789,0.27850777,1.04876292,0.79681671,2.30288029,0.12949226,5.11,1.85120511,0.65094453,1.38617790,0.88097697,-0.21403426,0.46799609,-0.89632761,-1.62620640,0.31259155,0.46633935,0.49,5.07836390,4.74312973,1.58217835,0.71212757,1.26394761,-2.21308446,0.04067035,-1.68830657,0.17693031,0.07042780,0.79077736,2.65280819,-1.41166794,3.19160676,-0.50377256,-0.55364543,0.24470320,-1.76212764,0.33228520,-0.73317653,1.20298469,0.27302736,0.32441777,1.10314286,0.95542639,-0.91137606,0.07864183,0.36566445,0.49010375,3.43542600,-0.33375862,0.25180179,0.61593532,0.82173270,0.96746719,0.14573453,0.65175444,0.42049561,-1.65159059,-0.93766189,0.71392876,0.56551993,1.09,0.32,
0.00,0.00,5.00,0.35,81.00,-0.50719857,0.62825495,-0.78390503,0.00118559,-0.16541576,0.10869976,0.74170752,4.88,0.71902800,1.30524373,0.59202808,0.22922461,0.09646418,1.38234854,-1.19160056,-0.06656496,0.38327146,0.78561503,0.38,3.66800523,1.37703717,0.85041380,-1.70895934,0.28601784,0.67057252,0.75953490,-0.76441497,0.61115813,0.90362847,0.34207283,0.52364916,1.63342404,-0.06529615,-3.26671886,-0.87882257,-0.12510900,-3.60766172,-0.75062811,-0.79961073,1.56849980,0.21075926,-0.71196556,2.82563901,-1.69808042,-1.02961242,-3.13946652,-1.51933396,-1.15149903,2.51580906,-0.43933722,0.48501205,0.48634553,0.58683187,0.67378521,0.08695334,0.18913448,0.66413152,-3.16955137,-4.86176825,-1.69221699,3.67203689,1.09,0.32,
0.00,0.00,9.00,0.50,96.00,0.72462952,0.48077375,1.01133072,-0.12951455,0.52180487,0.94716156,0.33070938,5.22,0.63523424,0.34635779,0.25377434,1.33512211,-1.83322167,-0.53208607,-0.59202307,-1.04076695,-0.17845117,0.14272158,0.71,0.13500145,1.83281589,-0.91467142,2.48874354,-0.46358952,1.80473733,1.11351585,-2.63498259,0.57889473,0.71130770,0.39924026,4.55597973,0.97678083,4.17963839,0.04844305,-0.61994946,-2.47427940,-1.21187449,2.39863253,1.16903901,2.97383475,0.08497380,0.34312934,-1.32590854,0.92340171,1.67330122,-0.16332689,0.51518881,0.75834376,3.92379498,0.90112793,1.76522732,0.18431983,0.22005509,0.30646807,0.08641300,0.14147499,0.70723870,-3.18464780,-2.40868616,0.77596158,0.48298079,1.06,0.31,
0.00,0.00,13.00,0.67,20.00,-1.42303371,-0.86998677,0.78783900,-0.59871012,-0.52597290,0.45318562,0.50100217,7.60,-1.88211262,-0.08337474,-0.39518726,-0.84248883,-0.86261004,1.11999857,-1.29373384,0.29839253,-0.49263951,0.51436144,0.47,-7.21218777,-0.60215014,-3.41684031,1.58226943,1.54365170,4.16660118,-0.23865539,-2.80459976,-0.34642473,0.12136038,0.72764741,-0.68609214,1.35051453,-0.80169684,3.94059992,0.29376799,2.80428696,0.28376958,-0.37470862,1.37972224,1.90857637,0.16747373,-6.79510832,-0.17229919,-2.46628261,2.94454193,0.84458458,-1.61623919,1.20339620,-7.18552971,-0.96260953,0.96462494,0.32629554,-0.30571157,-0.15784208,0.14786948,0.26226500,0.60916308,-6.88422537,-5.68796301,1.19626224,0.66606373,1.03,0.31,
0.00,0.00,18.00,0.83,9.00,-1.42538571,1.60949516,6.10188818,1.14064240,1.85666001,1.28302741,0.25764437,15.94,2.38555479,8.14059639,1.34064436,-0.06338404,7.14747572,3.61856580,-2.72896194,-3.99504614,1.98068058,1.81380188,0.18,2.33265185,16.01969147,-6.44152832,3.20713067,4.17823744,7.39803505,-3.67308354,-10.59395981,0.28106931,0.01825931,0.89254250,-12.10577965,14.93473244,2.86412573,7.16195488,17.60022926,10.77042675,0.34819403,5.29620314,4.92812586,5.73149204,0.01687272,8.43941975,2.62162280,-1.79305995,-2.28691912,-9.98405361,-5.76169252,5.56024456,-7.96457911,-2.50936484,1.47878408,0.22429244,-1.34882104,-1.04856634,0.30025470,0.60041761,0.43938198,4.02530098,6.03178835,2.00648737,0.43172172,0.00,0.00,
0.00,0.00,6.00,0.23,169.00,2.05049825,1.20326531,-0.06251407,1.88308275,1.26858306,3.61652756,0.05753339,6.49,2.71844196,0.94485688,1.39980614,1.31740808,1.32633781,0.23059922,0.45785475,-0.78840941,0.95086193,2.70909858,0.10,1.51464367,-2.14690638,2.72315359,4.05810547,0.21132611,1.89214957,2.54098749,-1.41719079,-0.68493932,0.64276856,0.42292746,2.50851703,1.90666413,-2.19142294,-0.99626356,1.72201443,1.86229753,-2.31530786,-3.11870074,-2.02932096,5.70506334,0.01712690,4.23715639,0.39763105,4.13616228,-0.40381360,4.23823786,1.20863974,1.25629616,1.54393911,0.17491218,0.04298628,0.83579929,0.03671120,0.32115927,0.28444806,3.70650458,0.05569407,3.71774983,3.08173060,-0.63601923,0.27649620,1.42,0.56,
0.00,0.00,2.00,0.17,160.00,-0.63158166,-1.37229073,-0.85851175,-0.46786270,-0.83256173,2.45040202,0.11785306,5.17,-0.07295461,-0.91973525,-0.75661820,-0.07081060,-0.70932013,-2.02469826,-1.25451779,-0.65527618,-0.80799139,3.14065242,0.08,-2.92903519,-2.83472276,-0.74260682,-1.13883233,-1.27681494,-3.24263525,-2.59575486,3.96822023,-0.85419172,1.59270573,0.20727589,3.22995663,-0.91656786,-1.92952907,-1.35124683,-1.96179235,0.06547343,-1.21808946,-2.41765141,-0.43160388,0.40596312,0.52419209,1.08487880,-2.11394095,-1.30838776,0.18258637,-1.88436580,-0.70764500,0.40444115,-0.15228881,-0.15699515,0.05427835,0.81583358,0.00278316,0.30387220,0.30108905,4.55264616,0.03415040,-0.16289987,0.10778982,0.27068970,0.09197216,1.44,0.52,
0.00,0.00,1.00,0.10,152.00,-0.82511359,-1.85412085,-1.95540452,-1.47936320,-1.52850056,9.29737568,0.00236328,4.88,-1.68556571,-1.28732634,-1.33484590,-1.13343620,0.34581795,-2.89699364,-1.97523201,-1.63809144,-1.45070910,10.97823906,0.00,-3.97586417,-2.59534883,-2.28235507,-2.28231168,0.10002907,-1.73785532,-1.47757411,-0.14969352,-0.35386238,0.30249304,0.58246391,-0.53044993,-0.38078186,-2.41105485,-0.20668818,-2.85150290,-3.32319021,-2.19127417,-3.75412154,-0.52868694,0.68280840,0.40884634,4.09178829,-4.68583059,-1.69100487,-0.62256366,-1.38292170,-0.33361220,1.08051360,-2.18228245,0.61911708,0.97592324,0.32348015,-0.08771797,0.23957942,0.32729739,6.11920595,0.01424966,-1.39754903,-0.55156744,0.84598166,0.98047936,0.00,0.00,
0.00,0.00,1.00,0.20,135.00,0.25524130,-0.53772825,0.50585598,-0.71857244,-0.12380085,0.06278330,0.80220799,4.81,-1.33650935,-0.23102950,-0.46522319,0.87728387,1.06200361,0.42241871,-0.04376095,-1.23344135,-0.11853227,0.06676017,0.80,-1.96770966,2.57917953,-0.27715269,-0.89365011,2.98866010,-0.53466129,-2.23684168,-3.48505092,0.16703480,0.07030769,0.79095170,-0.32631436,-0.46487635,0.55867261,1.40993142,-2.66346788,3.61315060,1.62636149,1.11848879,1.26829433,4.06961298,0.04396584,0.28918886,0.02053233,3.05060601,1.90035379,-1.44444919,-1.24078107,-0.34678897,-0.01946536,1.06525481,2.90907860,0.08843668,0.95972228,1.12852263,0.16880034,0.75358027,0.38644018,-0.74322873,0.46423995,1.20746863,1.45416987,1.14,0.33,
0.00,0.00,5.00,0.33,99.00,0.77939498,1.32954955,1.78964794,-0.26412362,0.90861720,3.27373767,0.07073702,4.88,0.05366328,0.52196980,-0.18352546,0.27877083,0.29521388,2.74476552,0.93738055,0.34673390,0.62437153,2.11819315,0.15,3.92558050,0.97256047,0.14790417,1.41534877,0.19438806,4.25286150,1.54315257,-1.98579645,1.52663171,5.67854738,0.01738590,-0.83748364,2.35161448,1.19387138,-0.03359200,3.95158720,3.99437809,1.22457838,2.20578527,2.06254387,10.40919304,0.00130042,-2.08240175,4.67677927,3.95388174,3.43408966,-0.84523422,-1.90450990,-0.68688679,-1.40135801,1.14061475,3.31530952,0.06897843,0.72528696,0.75667679,0.03138983,0.02147045,0.88365996,-1.18983531,-0.74622887,0.44360650,0.22248004,1.11,0.33,
0.00,0.00,8.00,0.49,55.00,-0.19781867,0.23020822,0.29097962,1.11548901,0.35971457,0.56658471,0.45181988,4.65,0.62521434,0.30381918,0.31020325,0.62607211,0.66111916,-0.97096926,0.06029254,-0.80752635,0.10102814,0.05718950,0.81,-2.18787622,-0.47064790,0.52406865,-1.45927846,2.55776739,2.24372745,1.47446001,-0.42287338,-0.91127861,2.22101903,0.13650313,2.67297220,-1.12235367,2.84093046,1.74661386,-1.87693751,-3.18486524,-1.13095796,2.59887862,-0.75999057,1.58657086,0.20815224,-0.70436597,0.80005175,-0.48396674,-0.60265094,0.00803509,-0.90056634,-1.89417410,2.27619791,-1.27534437,4.44560814,0.03527454,0.02347901,-0.07001364,-0.09349264,0.14607611,0.70274088,1.62947083,0.00809584,-1.62137496,3.31231236,1.11,0.33,
0.00,0.00,14.00,0.69,12.00,0.63517737,3.77908778,-5.05805445,0.12215765,-0.13040797,0.00763765,0.93037841,14.54,0.71486014,0.59101671,-1.75639188,-0.38941956,-2.09571528,-1.68388343,-1.54806519,-1.46483803,-0.95405459,0.54036301,0.46,7.44312191,4.53113651,-0.51807058,3.87667775,-0.51803017,5.01644516,9.81193352,-0.34461752,3.65345168,3.62812901,0.05713793,0.16364229,4.60388041,-6.40810537,-7.45445824,-5.23793793,-2.37592602,-16.46285248,-7.46390581,-5.28304338,7.76139593,0.00545275,-2.26105881,-1.80873168,2.54606557,4.32631588,1.45919991,0.53942400,3.65787983,-3.97350645,0.45258144,0.05706569,0.81125121,-1.22889149,-1.39673007,-0.16783863,0.28897637,0.59150629,-17.37510872,-18.14842987,-0.77332133,0.08887199,1.09,0.33,
0.00,0.00,19.00,0.00,20.00,-5.23819971,2.87719798,-3.99300814,-2.70366907,-2.26441979,0.22195539,0.63767040,46.75,-12.62026691,-5.97477293,-3.85775328,15.64292145,-14.10616302,-0.78390670,1.21745706,12.06250763,-1.05249715,0.05875083,0.81,4.25212002,10.69984341,9.76185131,25.51918221,-22.96562958,-1.16258752,-6.49929237,-4.06251669,5.40936518,0.77011400,0.38042240,1.04289448,-10.06844234,-0.46964470,-11.87159061,-21.60787582,-12.97898388,3.99699759,23.24661255,-0.80072206,0.01707556,0.89606360,3.21974206,-10.71697998,-11.12799358,-11.15802383,3.53464937,4.54470825,-23.70598984,5.21080256,-2.54923105,0.17523097,0.67560673,-3.27191758,-3.37226820,-0.10035075,0.05315812,0.81790436,-41.01593399,-53.77569580,-12.75975990,2.03239131,0.00,0.00,
0.00,0.00,6.00,0.23,174.00,-2.06873679,-2.08787107,-2.45223713,-1.26083457,-1.96741986,13.85204697,0.00021030,5.14,-1.05195057,-0.12346976,-1.63677657,-0.06998612,-0.54645950,-0.88956499,-0.99364352,-0.16094606,-0.68409961,2.02049518,0.16,-3.46672893,-0.60584241,-1.07702529,-1.10852802,-4.74315262,-5.83338642,-0.23949254,-0.44780153,-0.75917768,1.26614797,0.26079876,0.83091402,-3.51101470,-5.30815172,0.69612628,-4.27621651,0.47839746,-3.93493843,-3.31108904,-1.18813980,3.15485740,0.07604835,-2.49309826,1.22302270,-1.38174462,-3.61665034,-3.70876551,-0.80722594,-3.46043444,-2.68441200,-0.76949584,1.32918096,0.24926547,-0.14354053,0.13344800,0.27698854,2.86143112,0.09236621,-2.62479234,-2.00073695,0.62405539,0.41356030,1.42,0.53,
0.00,0.00,2.00,0.18,168.00,-0.21308042,-0.78742909,-0.60733730,0.42301065,-0.29620904,0.32857648,0.56664446,5.03,1.12961292,-0.85139370,-0.56113720,-0.46428764,0.19007491,-0.72577667,-0.38192379,-1.35687971,-0.37771386,0.71645761,0.40,4.06770277,-1.13099444,0.59718591,-2.35867119,2.02786016,-2.26865125,-0.41533619,-5.93533182,-1.18136704,3.28094935,0.07043077,0.61762106,0.75223428,-0.05381519,-1.07152724,-3.29970121,-1.28059185,0.73794216,-1.19760716,-1.06033182,2.58524227,0.10822424,-0.67604452,0.94616652,-2.88328624,-0.38052663,3.84208226,-1.24681354,-1.34045553,-0.92759335,-0.73291743,1.26752305,0.26054021,-0.19654502,0.09473816,0.29128319,3.56260896,0.06061934,-0.50636834,0.43253297,0.93890131,1.23251891,1.44,0.52,
0.00,0.00,0.00,0.11,150.00,0.13483550,0.27421016,-0.11047944,0.64356112,0.23553184,0.16202541,0.68739600,5.69,0.26383981,-1.02914882,0.06168426,0.80775928,0.10006858,0.05970136,0.87350136,1.13074362,0.28351867,0.34059203,0.56,2.45653844,-1.52999485,0.22534503,-1.56065965,1.63432229,-0.42221245,2.59546113,-0.61491799,-0.32910773,0.19239281,0.66104067,-0.10178734,-1.19691646,-2.49347830,-0.92799217,-0.83832204,1.65184414,3.75261116,-0.28246185,-0.77348256,1.07811177,0.29940686,-0.76839191,-0.09629223,-1.40426493,2.32933140,-0.80675453,0.34288001,-1.66845679,3.54810333,-0.46760073,0.40016091,0.52717125,-0.30671871,0.00932727,0.31604597,5.16638613,0.02414723,-2.13016653,-1.42108810,0.70907831,0.87808520,0.00,0.00,
0.00,0.00,2.00,0.22,128.00,-0.65789932,-0.64995241,-1.38922203,-0.81511384,-0.87804687,3.27331924,0.07075499,4.72,-0.71338058,-1.19428372,0.28458109,1.16830766,-1.35413611,-0.82675636,-0.33211270,0.42680880,-0.31762150,0.51711828,0.47,-0.75038731,-0.90498900,-1.04568040,-1.04116333,-1.40169668,-1.92431664,2.15504050,-0.45826587,0.20793612,0.11146380,0.73856364,2.83953929,-1.23211312,-1.94972014,-2.74268770,-3.17949557,-1.09771144,-0.39553058,-3.14365745,-0.62929839,1.04364181,0.30725803,-0.97365391,-2.67064285,-0.61736852,-0.31949016,-1.36325610,1.29195118,-1.31233823,1.41735613,0.17847928,0.08462773,0.77119020,1.09087884,1.28283048,0.19195160,0.86042750,0.35479592,1.54938984,0.77203274,-0.77735716,0.60169649,1.18,0.34,
0.00,0.00,0.00,0.35,110.00,-0.29575080,0.33943817,-0.57179219,-0.35708746,-0.22129807,0.23805119,0.62573833,4.41,0.09506036,-0.36520624,-0.07857849,-0.35081440,-1.95143342,0.33115277,0.85903037,-1.58961844,-0.38130093,0.95503873,0.33,1.55576444,-1.05767727,-1.30131662,1.40709376,-1.50763297,3.25689888,2.28977776,-2.32497573,0.64734352,1.25847495,0.26224736,-0.56149846,1.25085998,1.39454246,-0.71769035,-1.20590425,-1.13797247,-1.90387464,-2.14141917,-0.24391411,0.17766015,0.67349523,-2.14122319,-2.27884507,2.68967652,0.98959690,-0.14456779,-0.14532536,-0.14446743,-1.08271694,0.09323151,0.02662180,0.87042861,0.97813529,1.00136089,0.02322560,0.01053379,0.91836148,6.52190065,7.14646530,0.62456483,0.62070370,1.15,0.34,
0.00,0.00,10.00,0.53,34.00,-0.18833186,-0.69525719,0.33437195,-0.36243507,-0.22791304,0.31454349,0.57504769,3.95,0.00190217,0.60968357,-0.05124424,-0.00594816,0.20631967,-1.15576637,0.95216113,0.49447998,0.13144846,0.13932008,0.71,-1.74777460,1.17248154,-1.05323851,0.45364124,1.18122864,-0.70630944,-1.83316314,-2.85841942,-0.33749890,0.42139637,0.51641126,-0.44686788,-0.16105397,1.81444609,0.50363982,-0.52500170,-1.71552122,2.82224774,0.06845772,0.68906301,1.77480614,0.18313487,-1.62576556,-1.62121439,2.39534879,-0.04553807,0.62713379,-0.46273115,-1.90670097,1.42227995,0.23393859,0.20879357,0.64782793,0.20466362,0.02976112,-0.17490250,0.46063471,0.49815333,3.38158488,2.91185451,-0.46973035,0.56970471,1.15,0.34,
0.00,0.00,0.00,0.72,9.00,3.17107701,1.20376253,4.93478537,2.80258632,3.02805281,5.38301373,0.02056087,12.69,4.99808407,2.11271262,4.20183992,0.40922379,7.05844402,2.90918851,-2.17562938,-1.76842964,2.21817923,3.13467097,0.08,6.85998535,1.16178763,7.74384308,1.83811522,4.98798084,-0.77906698,-3.58999252,-7.68565941,-1.62083125,0.94813859,0.33046235,-0.88551223,1.43531299,9.31762695,7.60384893,13.47212982,0.87868237,6.35682297,-1.04610479,2.06791639,1.55717242,0.21241317,10.02192402,10.78944397,-4.49430227,1.41793013,2.24637985,-4.20055628,3.59940195,5.30685520,0.35081050,0.04580649,0.83057774,-1.43010211,-1.77858150,-0.34847933,1.10768938,0.29392143,-30.92683983,-30.80838776,0.11845253,0.00127652,0.00,0.00,
0.00,0.00,0.00,0.00,23.00,-1.46992886,-3.74077058,-10.33930969,-6.59299994,-5.53575230,4.93762493,0.02653085,24.23,-8.96825886,-4.26733685,-1.48644948,-6.13396454,2.72867322,-4.94475222,1.79673600,1.72462189,-2.44384146,0.96333945,0.33,-19.15357399,-0.07853825,-10.99009991,-1.75532639,0.31428197,-8.84546947,5.73404694,4.78410053,3.09353232,0.94163120,0.33212654,-7.68677425,-13.07389641,-24.92229462,-16.44180870,-8.67882824,-12.44654083,4.28962564,-2.24389744,-3.78204393,1.42330253,0.23318361,7.35043383,-5.80876493,-0.58142543,-2.71914387,-9.08969975,3.43589997,6.66712427,-9.48745251,5.07577419,2.59239316,0.10773824,-4.17231607,-4.50772381,-0.33540773,0.49834320,0.48109368,-12.99033737,-9.08303928,3.90729761,0.29407352,0.00,0.00,
0.00,0.00,6.00,0.22,164.00,0.15185115,-1.19401109,0.03672143,-0.15754196,-0.29074514,0.25846034,0.61130688,5.56,0.76036412,0.74232370,0.32250455,0.12628154,-0.15853378,0.12732378,-1.49992955,-0.77827090,-0.04474207,0.00771552,0.93,1.82669270,0.12077829,-1.08535922,-0.22680709,-5.02548790,-1.38352668,-0.26483431,-4.44029760,-1.06273723,2.12058377,0.14568944,0.91244376,-0.32462963,0.19403234,1.37339365,0.82700169,0.30512381,-3.51499271,0.73754048,0.23060951,0.09984926,0.75208587,0.41109195,1.74359798,-3.22057581,3.45479274,1.13757372,-1.33302510,-0.48929349,-1.39347506,0.24967453,0.11997135,0.72914874,-0.49860239,-0.28950161,0.20910078,1.20553732,0.27360722,7.02390194,6.52879190,-0.49511006,0.18521187,1.42,0.53,
0.00,0.00,1.00,0.16,163.00,-0.18889427,1.22446299,1.39882743,1.09034765,0.88118595,2.35461068,0.12527128,5.59,0.39788446,1.71553266,1.75288665,0.86397320,3.46952248,0.68605667,0.17482662,0.25022265,1.16386318,5.29221487,0.02,0.43873724,2.30264330,1.49619377,1.32421875,1.50098491,2.17116332,2.73719668,-2.38917565,0.10875762,0.02186215,0.88248842,-0.75420862,0.03101588,3.67708635,-0.47868809,3.87066770,4.05658245,0.45512229,-0.30178452,0.31740949,0.18885733,0.66397638,0.85422456,-2.23817754,0.71875405,0.95683789,1.76598823,0.41381398,-2.43256450,-1.67820752,-1.28878462,3.14911771,0.07631527,-0.52642691,-0.30497253,0.22145438,1.53062403,0.21754569,0.64611417,1.51899421,0.87288004,0.82351482,1.44,0.50,
0.00,0.00,0.00,0.10,164.00,0.53482294,-0.46973351,0.21513294,-1.26484215,-0.24615493,0.16810253,0.68190313,5.84,0.67175138,1.28341460,0.59900504,0.59812212,0.67969918,-0.27770799,0.02582344,0.09732060,0.45967856,0.76830614,0.38,0.41747576,1.22104228,-0.67214751,-0.94720620,-1.52163661,-0.17221028,0.42968205,-2.87600160,0.77356869,1.00543904,0.31627488,-0.50114352,-0.65894359,0.34238237,0.39242750,0.26775715,2.44417739,1.31703579,-1.86244214,1.45983458,3.61647344,0.05753786,-0.17352620,-0.38012806,-0.77717453,4.31371021,1.71610987,-1.37228823,-1.37158346,2.20988870,1.81286776,5.72285891,0.01695532,-0.54657573,-0.29350939,0.25306633,2.58311367,0.10966955,1.36472273,0.77404505,-0.59067774,0.43863624,1.51,0.46,
0.00,0.00,2.00,0.18,153.00,0.21261156,-0.73036873,0.86450619,0.23652212,0.14581779,0.09938683,0.75264119,4.50,0.35122746,2.87140536,2.03347325,-0.08889589,2.05550122,0.78907043,-0.47544831,0.03431933,0.94633162,5.04329491,0.02,-1.16285706,2.13093781,-1.65440941,-0.57573348,0.35971057,0.81331283,-1.65119910,-4.14362001,-1.01539671,2.96078897,0.08565943,-0.89898813,2.43742180,4.32567644,-3.38996100,4.52308416,-1.09477448,-2.11689210,1.65599477,0.63581765,1.20487177,0.27265176,-2.37176943,1.50593841,-1.19564795,2.43646741,-0.55529064,-0.28011298,0.47527790,1.41899252,-0.02296456,0.00156932,0.96840934,0.72332883,1.01148391,0.28815505,1.93486381,0.16585409,-1.45641220,-2.69497061,-1.23855841,2.14232564,1.24,0.35,
0.00,0.00,5.00,0.30,139.00,0.27048433,-0.47827470,0.66076553,-0.49676350,-0.01094708,0.00066921,0.97936758,4.28,0.13907881,-0.73181796,0.18352132,-1.54497540,0.86841905,-0.00001793,-0.65928841,-0.72547936,-0.30881998,0.58340645,0.45,-0.18702371,-1.39902902,-2.14049387,0.59630507,3.00225496,-0.31388068,-0.66527921,-1.85901940,0.04946471,0.00779175,0.92968155,0.91717327,-1.21777570,3.08122206,1.46291852,2.37209988,-0.24882431,-1.73689556,0.28973311,1.19004357,4.52342939,0.03371267,-1.33859968,0.80102664,-0.63655543,2.44143581,1.12958109,-4.03184462,3.35287189,-0.04203385,0.73513442,1.78461349,0.18193078,0.93415815,1.11137283,0.17721477,0.61245733,0.43483836,-2.05714846,-2.09329820,-0.03614981,0.00245706,1.21,0.35,
0.00,0.00,0.00,0.43,110.00,-0.56050044,-0.52775693,-0.90350735,-0.42371416,-0.60386974,2.36130238,0.12473654,3.82,-0.09684827,0.45104751,0.23651002,-0.00326031,1.42231917,-0.55068582,-0.02883832,-1.01734972,0.05161178,0.02189550,0.88,-0.53351265,0.09416589,-1.37441826,-0.32579228,1.35277128,0.46134830,-0.60570621,-2.95710015,-0.11747608,0.05451051,0.81544723,-2.70459223,-1.56378186,-1.75104034,2.04088759,1.38723731,-3.01482391,-1.02412415,-0.75953984,-0.47428674,0.90820473,0.34085409,-1.11809349,-0.32927534,-1.10174394,-0.66601115,-2.53497553,0.41102228,1.40066338,-0.26426336,-0.14023133,0.07965402,0.77783349,0.92304242,0.94542289,0.02238047,0.00812771,0.92825993,1.74789655,2.07785487,0.32995832,0.27370811,1.15,0.34,
0.00,0.00,0.00,0.59,28.00,0.46983096,0.24795914,-1.20426393,1.28877389,0.20057502,0.13050489,0.71799554,5.40,2.60762691,1.16778600,1.41366148,0.44529667,2.86429667,0.60950726,-1.75095260,-0.11611628,0.90513825,3.35474968,0.07,2.91093755,-1.19935560,0.62860823,0.10349076,4.19409227,-2.86789417,1.85241342,-2.52658248,-0.94161761,1.77424693,0.18320380,0.30157048,-1.45476437,-1.31706536,-1.30425215,1.23311603,-2.60606837,-4.17557764,-0.54620188,-2.48237896,12.29077816,0.00047831,-0.15039277,1.03003621,-4.25777769,1.10217714,0.90748531,1.25012958,3.00793958,0.62275112,-0.93521339,1.78523529,0.18185475,0.25363016,0.07426400,-0.17936616,0.40706655,0.52423037,3.99057198,3.25961447,-0.73095739,0.49207100,1.15,0.34,
