x,y,z,d,scale_xy_dist,t1,orth,iso0,iso90,sur,task all,task F,task p-val,stdev_xerrts,0,23,45,67,90,112,135,157,theta all,theta F,theta p-val,iso0_0,iso0_23,iso0_45,iso0_67,iso0_90,iso0_112,iso0_135,iso0_157,iso0_theta all,iso0_theta F,iso0_theta p-val,iso90_0,iso90_23,iso90_45,iso90_67,iso90_90,iso90_112,iso90_135,iso90_157,iso90_theta all,iso90_theta F,iso90_theta p-val,orth_0,orth_23,orth_45,orth_67,orth_90,orth_112,orth_135,orth_157,orth_theta all,orth_theta F,orth_theta p-val,sur,ctr,ctr-sur,ctr-sur F,loc p-val,sur_unwarp,ctr_unwarp,ctr-sur_unwarp,ctr-sur_unwarp F,polar_angle,eccentricity
101.83,50.56,15.00,0.62,5.68,45.00,9.14679909,8.42297649,8.08389950,9.20821762,8.71547318,46.78631210,0.00000000,12.09,3.12848210,7.38483429,6.83699989,2.63735962,5.55389690,7.14049625,4.74497128,-5.08297014,4.04300880,14.33944416,0.00,6.62717104,18.20361710,9.66785240,4.46954823,15.80377483,11.99810410,12.62515926,-10.65843964,-0.77385259,0.22561255,0.63491964,5.91069460,9.30377293,10.43386555,6.26042509,8.78957939,11.16144371,6.65572405,6.51541758,-1.04980588,0.40773094,0.52329729,9.57201099,10.34553814,14.41989708,9.28259087,7.68408775,12.55931473,9.42273903,0.47987786,-0.02001213,0.00009264,0.99232293,1.75896704,2.77489376,1.01592672,0.44744733,0.50416936,47.11047363,49.33398056,2.22350740,0.05985036,0.00,0.00,
101.54,49.74,11.00,0.51,5.87,61.00,6.07176971,7.80601501,6.25442553,4.91994953,6.26304007,25.52360916,0.00000054,11.76,1.15461338,3.66177082,7.99413919,2.17222190,7.42779446,5.68619442,5.64949417,0.95061278,4.33710527,17.55701828,0.00,7.45743990,11.44748974,6.58175516,-1.47838962,12.85912037,13.01874828,5.13710499,9.57559204,2.96526217,3.38565373,0.06611833,3.93014455,3.92197561,9.46607018,9.48177433,10.59363079,8.72283363,4.08008432,0.76191097,1.48585236,0.86864674,0.35159770,-0.07295368,3.97925329,15.65441322,6.38808203,7.63005209,3.80085111,13.44778442,-1.05407953,1.17249918,0.55448937,0.45669714,2.12295055,2.49205995,0.36910948,0.21613282,0.64240873,9.29377842,10.86978054,1.57600284,0.80474555,0.00,0.00,
102.12,49.20,9.00,0.35,4.89,61.00,3.10762215,4.67250681,3.57379460,3.27696323,3.65772176,8.83331585,0.00304142,11.68,-3.43869305,2.76399302,2.50263238,1.56079328,5.91196156,5.72588110,1.15187037,0.96547377,2.14298916,4.39616632,0.04,0.75044769,8.68851280,-3.24498010,1.58817387,13.31521034,11.29012489,2.00947738,4.41326237,1.44824576,0.82421517,0.36421069,3.49541497,4.24979687,2.26239944,5.37123919,6.04514217,4.32416248,0.03116840,2.54400682,0.29100075,0.03351387,0.85478883,-11.76312733,1.74524319,13.98538971,2.53296447,5.03623581,7.73455048,5.52514172,-0.06195971,-0.07267431,0.00215044,0.96302410,1.06816411,1.20477498,0.13661085,0.11959231,0.72976908,4.26940823,2.12834311,-2.14106536,1.27383184,0.00,0.00,
101.54,48.82,0.00,0.00,6.06,63.00,2.33929157,1.67425239,1.13438570,1.56669033,1.67865503,2.59689498,0.10744541,9.88,2.07571793,3.22153783,-0.32686326,0.64791822,-0.53966749,1.25321913,2.27415729,-1.23133242,0.92183590,1.12466300,0.29,4.37746859,-0.69061708,-4.35660028,1.29752791,3.60661077,3.04352283,7.65142298,0.28377056,0.31285459,0.05319914,0.81764329,2.74994493,5.68045473,1.50945437,-3.12410569,-4.39962006,5.55311441,1.94981420,-1.00533295,-0.50777775,0.14436537,0.70407517,1.86826611,6.73976469,4.84809923,6.61315870,1.07798111,-2.40105772,0.26198316,0.21857141,0.66066468,0.24529789,0.62053499,0.44854781,0.55863863,0.11009080,0.19025259,0.66308441,2.57124114,-0.76792949,-3.33917069,2.85128784,0.00,0.00,
102.01,48.40,4.00,0.00,5.45,65.00,1.84148204,2.32463050,2.36362314,2.25144291,2.19529462,4.61973619,0.03188846,9.69,-2.06323266,2.67800403,2.06721902,2.97495294,4.29393530,0.90931332,-1.67642426,-0.89948046,1.03553593,1.49101198,0.22,3.82281804,0.92418194,1.63414621,1.56024027,6.59133339,4.72714376,-0.65998298,-0.13668272,0.04612874,0.00121719,0.97217717,-4.17831898,5.09140444,0.38685414,9.19222355,4.27969217,-0.32977030,2.58708453,1.36993408,0.23565733,0.03252631,0.85692084,-2.40217876,4.57796001,8.51252842,1.17989767,6.57059479,1.65998673,-3.52964473,-1.10620856,-0.40294164,0.09572430,0.75709890,0.13318379,0.29685259,0.16366880,0.47253257,0.49246414,13.30835915,9.07971096,-4.22864866,5.55011702,0.00,0.00,
103.20,52.10,14.00,0.59,6.22,64.00,0.05201802,0.06859522,0.64237046,-0.58813930,0.04371111,0.00923497,0.92346484,4.33,0.67725623,0.39782915,-0.48935428,1.53575444,1.06231105,1.72829866,-0.29049039,-0.46867779,0.51911587,1.86237848,0.17,0.29201770,-1.16875803,1.07028568,-0.21866621,-0.10791612,2.04704547,0.89186358,-2.28311610,0.61759204,1.07348299,0.30045786,0.89853173,0.35195953,-1.53057003,2.33349442,1.94982421,1.32798684,-0.99064130,0.65125024,1.23345578,4.40976238,0.03603118,-0.60880876,1.01877487,-1.54538453,1.30384874,0.75946057,0.91052967,-1.17002189,-0.62565970,0.60994238,1.08100069,0.29877262,-26.04348373,-21.37935448,4.66413021,1.30485070,0.25442630,41.99798965,48.91412354,6.91613483,3.90911317,0.00,0.00,
103.34,51.54,16.00,0.60,5.27,45.00,1.24908018,-5.48308325,3.64320660,5.97711468,1.34657943,0.17785513,0.67332991,30.29,1.55085659,-1.70254660,5.56740808,6.22367477,-10.90923119,-12.48775196,-9.13571548,-4.03165436,-3.11561990,1.37392330,0.24,-14.53861523,9.33042240,3.91275907,6.36451578,-48.35194778,-15.43817806,8.84214783,3.88082123,-11.70088863,8.14727497,0.00441860,14.03971481,-12.64864731,15.57732201,10.33504868,12.46806717,0.98299170,1.42409849,-10.43788242,-2.35622597,0.33059716,0.56546145,15.20884705,4.00493288,7.40208769,13.96934319,12.52777195,-17.34023476,-23.53117371,4.08474016,-4.96617508,1.49245179,0.22217877,-9.71823406,-6.82423067,2.89400387,1.00174403,0.31786051,-655.90368652,-604.60888672,51.29476547,2.18593335,0.00,0.00,
102.63,50.82,16.00,0.60,4.86,50.00,2.85163379,0.86363083,2.46782589,4.77638578,2.73986912,7.13027334,0.00772441,9.74,3.03578162,-1.62446666,2.70812798,-3.91993833,0.82749939,1.48589575,1.58364451,-5.09162617,-0.12438522,0.02125620,0.88,2.77634168,1.22315872,4.48471022,-4.50113916,6.48418570,5.79623747,6.83025408,-14.67176533,-3.88833809,8.82073307,0.00306295,8.63358212,-1.88680387,0.49448007,0.08783094,3.40531778,3.95730543,1.08358669,4.27072096,-2.39859247,3.31403589,0.06904588,3.82999873,3.41032386,9.60665035,-1.18022156,1.24580050,1.91242349,4.13271236,0.76710773,-1.84604228,1.97296524,0.16050269,1.15113127,2.36541080,1.21427953,0.55142790,0.45843479,45.17536926,45.75459290,0.57922071,0.00413327,0.00,0.00,
102.98,49.95,16.00,0.56,3.64,55.00,2.98887467,4.12236452,3.65676475,2.17122626,3.23480749,10.34741879,0.00134572,9.54,-1.40671921,4.21625614,1.37049425,2.12649703,2.31897497,4.70743942,5.33690310,1.10563076,2.47193456,8.74717712,0.00,1.15263617,9.73431587,-1.05826402,-0.29112825,6.68726826,6.56826687,6.78553772,5.62135935,2.10254860,2.58537340,0.10823030,3.15086484,3.99819326,-0.31354430,5.00113010,5.05275869,7.02434254,3.86869049,1.85861766,1.59683990,1.51830232,0.21822096,-6.33551788,3.66204023,8.93052197,4.85850573,-0.14260873,5.32611656,8.30323029,-1.26932275,0.82882214,0.42289731,0.51567248,2.24745607,2.82525563,0.57779956,0.45672962,0.49978354,-14.43309307,-12.19550323,2.23758984,1.89937484,0.00,0.00,
102.64,49.41,14.00,0.48,3.97,61.00,5.26603365,5.12382269,6.98838091,6.68595505,6.01604795,21.35892868,0.00000440,12.35,-1.24221420,0.31708467,3.71286130,-0.39259130,6.48049736,7.18100548,4.60846090,0.23549904,2.61257529,5.76133347,0.02,1.66490626,6.63080025,5.61565685,-6.75009775,11.87827682,13.01623726,3.87508273,7.57158804,-1.52296793,0.81785691,0.36606648,8.95911980,-0.09462553,5.96867323,7.80481482,10.05811882,17.56510925,9.16055298,-0.89729488,0.59863585,0.12949692,0.71904457,-5.84188414,4.98747778,10.18116283,8.73655319,8.58431625,3.06983685,9.82207298,2.48644233,-1.48497617,0.79981345,0.37140502,1.22797441,1.63334548,0.40537101,0.94742113,0.33132121,-22.52520752,-18.66893387,3.85627294,4.22127771,0.00,0.00,
102.80,48.85,10.00,0.38,3.76,63.00,7.34099865,5.77479267,8.00836086,7.88048840,7.25116014,43.11598587,0.00000000,10.48,4.57694769,0.14459467,2.32077503,2.75459075,1.28506517,3.52177334,5.97916508,5.08947325,3.20904803,11.70426178,0.00,5.99847794,2.81833673,2.95491147,6.88173962,6.33059025,8.27430439,7.57609940,5.65532207,-2.08510280,2.08064198,0.14954973,7.94380379,9.38141537,8.43787956,5.04751968,1.41158581,6.36313963,11.85739422,13.00544834,0.01567066,0.00012325,0.99114488,12.70680428,-0.19529016,8.26581860,8.23089314,6.73051167,7.33794880,9.26176262,8.16898441,-0.45332086,0.10280828,0.74856492,0.43906760,0.79482812,0.35576048,1.85142839,0.17484769,1.33326435,-0.00972020,-1.34298456,0.46206263,0.00,0.00,
102.70,48.02,10.00,0.31,4.50,61.00,4.83747959,2.76704478,2.43033361,2.65367103,3.17213225,9.64238453,0.00196459,9.69,3.97144651,0.34454679,2.56489110,3.54585576,1.50704587,-1.81184983,6.84432316,0.10529273,2.13394403,6.31426001,0.01,3.74732924,-1.02501941,2.09912300,5.15528727,-0.92985511,-0.23170976,8.01397705,5.52141619,0.20252156,0.02313728,0.87913710,3.87028933,1.12007761,0.66857183,7.43950701,4.01561356,-5.21384478,5.86084604,1.44677103,-0.25303710,0.03739169,0.84671643,10.00535107,3.46531773,8.81656361,2.26643467,5.26363468,2.97911954,9.49271107,-2.22973943,2.22001576,2.90153599,0.08886464,-0.04628513,0.25106591,0.29735103,1.40439773,0.23711843,9.23291779,8.46598721,-0.76693076,0.22481994,0.00,0.00,
102.70,48.02,6.00,0.21,4.50,56.00,1.21993327,1.14883888,0.85584199,1.09745359,1.08051693,1.18690407,0.27626443,9.41,-2.38684511,0.32151464,3.41778684,-0.59911674,3.89125490,1.40590858,0.45371535,-1.57385957,0.61629486,0.56090045,0.45,1.17047739,0.81171900,3.62430406,-5.01552248,7.11934233,-0.28158376,1.27524662,1.65838826,0.15210424,0.01385805,0.90631745,-1.69542456,-2.75589585,4.23966932,2.27171898,5.07648373,1.63907909,-1.20973039,-0.01078232,-0.12197743,0.00914048,0.92385639,-5.82780218,4.05333662,3.27994752,3.30189538,1.53095198,5.57801247,2.38500547,-5.57795382,0.09310084,0.00540743,0.94139771,-0.55627114,-0.30766648,0.24860463,0.85297245,0.35660690,-3.55625510,-5.59716606,-2.04091072,1.70127547,0.00,0.00,
102.67,47.37,2.00,0.00,5.27,68.00,-0.79000217,0.22508016,-0.81584966,0.51068014,-0.21752289,0.06114829,0.80475000,8.35,0.07194478,0.18528947,0.05138093,0.38700598,0.42598113,-3.55504704,-0.72800481,-2.69242787,-0.73173469,0.99660146,0.32,-0.34279737,-1.24239278,-0.69448584,0.61632806,1.83284187,-1.31838393,0.00824908,2.91943622,-0.24850945,0.04652232,0.82928144,0.18451856,2.06090856,0.73003107,-0.21652696,4.29095697,-6.00957441,-1.44550884,-6.06164455,-1.31416404,1.35894942,0.24405014,2.19991302,0.21788517,0.95418704,1.98125458,-3.05876088,-3.42819786,-0.11516455,-4.22843552,-1.34714258,1.42451823,0.23299772,-0.90815938,-0.68327862,0.22488078,0.62547463,0.42977275,9.96847248,11.11337090,1.14489853,0.49445528,0.00,0.00,
103.20,52.10,11.00,0.46,6.22,79.00,2.91298199,1.88104153,2.11212826,1.32148826,2.05691004,14.11653328,0.00018358,5.19,1.64195001,2.49021173,1.50176215,2.01384377,1.77512276,1.15623403,1.52961242,1.21887982,1.66595209,13.15949821,0.00,-0.46684265,2.71307087,2.40024924,3.55575132,3.15577960,1.07619774,2.85446644,-0.69302446,0.52266198,0.53531599,0.46458426,3.60643411,3.27183032,-0.17896813,0.85357869,3.01508427,0.00376871,1.38609087,4.47156906,0.72958899,1.07631314,0.29982199,3.35244417,3.46036744,3.80070400,3.31525850,1.43328786,4.08371210,2.34502673,1.56820297,1.60279036,5.18225050,0.02306929,-30.05394745,-25.31293297,4.74101448,1.36128962,0.24443029,36.45985413,39.90974808,3.44989181,1.17878163,0.00,0.00,
103.34,51.25,13.00,0.48,4.83,70.00,0.61698335,-8.40023327,6.34815550,2.72190666,0.32170302,0.00949283,0.92240703,31.26,3.16169500,2.94089937,8.54208660,5.48151588,-10.14234447,-13.94939041,-7.98415661,-1.42532587,-1.67187762,0.37044251,0.54,-20.87760925,5.35540104,-1.38852811,6.15762997,-54.15871048,-20.54652023,9.84390354,6.38154173,-11.31140804,7.19515514,0.00745349,16.53889847,-4.52565336,28.33021736,13.15739059,11.55030155,-2.33886671,-0.65518087,-10.30291653,3.29318810,0.60928863,0.43527542,18.26572418,7.99540854,2.82614970,4.12928104,15.49120998,-18.50181580,-23.83893013,3.57005620,-2.33468318,0.30982694,0.57793448,-12.57054710,-9.62069988,2.94984770,1.02915359,0.31134228,-843.58905029,-779.60418701,63.98484039,2.12067676,0.00,0.00,
104.07,50.92,14.00,0.52,4.04,69.00,3.07873940,0.47052017,2.94021535,5.02356148,2.87825918,5.86281300,0.01567298,11.28,-2.08707523,3.24831820,0.09164354,-4.46704245,0.15768281,1.30047345,6.15403843,-5.59853792,-0.15006238,0.02325061,0.88,-0.90324503,10.49179077,-0.86161101,-10.49587250,5.36302519,8.35729408,9.99156666,-13.97146034,-4.37122154,8.37014961,0.00391284,3.94036818,5.86273384,1.46973503,1.63059890,0.26994511,4.73679066,4.16553307,1.32503200,-2.10855269,1.89000654,0.16956735,-3.87005591,4.11143684,6.67500448,1.36853051,3.59648728,-0.11960467,11.38958549,0.88922882,-1.97700500,1.69647765,0.19310583,-0.04143466,1.23643196,1.27786660,0.59100336,0.44275993,26.32130241,24.53550529,-1.78579783,0.04181052,0.00,0.00,
103.31,50.29,15.00,0.55,3.55,57.00,9.05727291,6.75517321,7.78809118,8.30162239,7.97553968,51.94937897,0.00000000,10.50,-1.33971000,5.19985533,5.07761049,0.01317982,8.88666344,5.01931381,5.50693750,3.26325417,3.95338798,17.96045685,0.00,-0.32968393,9.71387482,2.98080349,-1.90734756,15.22340488,9.81274700,11.96587467,9.73231697,-1.34911108,0.89586908,0.34416365,8.18864822,7.53639984,4.35433865,8.46696472,15.24648285,11.98438931,4.80515957,2.71570587,-0.32142258,0.05126920,0.82092432,-0.43282780,11.08863926,19.69326591,6.66587114,10.04362488,6.72126293,11.57357979,7.47385931,0.78824598,0.31570357,0.57435086,1.99111521,2.70567632,0.71456110,0.67393321,0.41246892,-2.59788227,-3.25882602,-0.66094363,0.23607089,0.00,0.00,
103.71,49.65,16.00,0.53,2.43,64.00,5.21175814,5.30562925,6.42959785,4.59744501,5.38610744,30.17979240,0.00000005,9.30,1.88083994,2.86563873,7.68539906,0.37003261,4.36002779,3.60207367,6.14204216,1.08673716,3.49909878,18.27841568,0.00,4.39175749,5.30144548,7.86507702,-0.30703798,6.40628672,4.73388815,9.92798138,5.72386646,0.81621557,0.40744758,0.52344164,6.13866425,8.26771164,12.93001270,4.43440580,9.21013832,6.54258394,4.73349190,-0.18368877,1.87449276,2.22843790,0.13586581,1.98801565,2.35271096,8.38572693,4.59163237,4.66626167,6.72004604,10.07496548,3.07550240,0.66864938,0.28320760,0.59474707,1.17025185,1.79247868,0.62222683,2.20341086,0.13897051,1.24080575,1.65186632,0.41106048,0.06729646,0.00,0.00,
102.80,48.85,15.00,0.50,3.76,61.00,1.27726853,0.56005126,2.42362857,1.17803288,1.35974526,1.82658243,0.17689216,9.55,1.11267555,2.65723324,0.12432170,1.65669882,0.32881051,-0.68349123,3.96546078,-2.28074574,0.86012042,1.05415940,0.30,-0.03450058,3.39257121,-2.77229357,6.42695284,-0.08902246,-1.24904525,2.09919262,-4.00710201,-0.61953127,0.22371621,0.63634555,3.01796913,0.44103569,4.30475187,1.27683043,4.60314608,0.74866420,7.15791988,-0.94567651,1.38064456,1.13588595,0.28682920,1.34697294,5.46011734,0.51312238,-1.77903962,-0.58943725,0.10079975,4.51810074,-0.38245821,0.06728303,0.00273603,0.95829641,0.07638862,0.67935580,0.60296714,5.08072090,0.02506329,12.47252083,13.74234200,1.26982141,0.70472234,0.00,0.00,
103.32,48.30,14.00,0.44,3.14,67.00,2.65828347,0.78036249,2.89020085,1.91345572,2.06057549,4.93675423,0.02655459,8.80,1.13577294,-0.60047346,0.76705027,0.19745632,-1.38549817,2.06258917,4.28863811,3.40417147,1.23371339,2.54586124,0.11,-0.32497388,5.26243210,-2.49323678,0.20459035,-4.42160845,3.80284023,1.43878138,3.56354833,-1.12138987,0.86198395,0.35345048,3.34162164,-2.88894105,3.54707909,0.97140199,1.55996299,4.06166458,7.79330444,5.81346273,1.07268417,0.81187201,0.36782532,3.16425729,-0.87924010,4.07551289,2.48219275,1.44607556,1.80496585,5.94640303,3.84705687,0.78749490,0.43679622,0.50885385,-0.80280805,-0.28200105,0.52080697,3.96206188,0.04762994,2.86773801,4.09264135,1.22490311,0.68174845,0.00,0.00,
103.40,47.57,10.00,0.32,3.82,75.00,-3.19774866,-3.21226144,-2.64945006,-3.49392271,-3.13834572,11.71581364,0.00064940,8.70,0.96057194,-1.28552341,-0.45535040,-2.98601818,-2.42348099,-1.51924992,-3.53143096,0.95992380,-1.28506982,2.80849099,0.09,-1.55016208,-0.15490659,-4.59061813,-4.35271645,-6.54263210,-1.38507271,-6.33493853,-0.55999714,0.27076021,0.05110215,0.82121135,2.96543097,-6.02452183,-0.06301026,-5.08464718,-3.25768018,-4.57447529,-6.39182520,0.70471495,0.60504800,0.26541281,0.60656102,-4.21466446,-2.40529394,-2.52543068,-4.70843840,-2.88559580,-3.83769512,-3.32160306,-1.85231042,0.30353847,0.06613578,0.79711139,-1.48561144,-1.06893933,0.41667205,2.35940289,0.12579952,-10.23643112,-6.98672819,3.24970293,3.98306751,0.00,0.00,
103.02,46.81,3.00,0.00,5.47,74.00,-0.82967252,-1.10090506,0.48435247,0.00583724,-0.36009696,0.18403350,0.66803855,7.96,0.25653183,-0.99045444,-1.58814144,1.32003379,0.21399969,-1.74998546,0.61340058,-1.89917159,-0.47797337,0.46553493,0.50,3.77093077,-3.24608397,-3.58175921,-2.66337967,0.66305166,-2.07398486,0.71087676,-1.23019457,-0.94091088,0.73853391,0.39037581,-1.50402176,-1.00795114,-0.86818540,6.30227757,2.66182327,0.25248793,0.88680750,-2.57377362,0.58223879,0.29227802,0.58890755,-1.06159151,0.51334506,0.55416471,0.46479365,-1.94831622,-3.32106256,0.19742212,-1.80987227,-0.87627816,0.65882504,0.41720472,-1.74312472,-1.42335558,0.31976911,1.34231842,0.24773548,-10.95693398,-13.34873962,-2.39180613,2.83996987,0.00,0.00,
102.17,45.61,0.00,0.00,8.51,94.00,-1.38406086,-0.14308776,-0.17165793,-3.04589081,-1.18617439,1.92760217,0.16538561,8.11,1.37880647,2.90943360,1.00548351,1.09097338,1.17003250,-0.26410687,-2.05386472,1.76801419,0.87559652,1.49728489,0.22,5.39458132,0.84036368,3.34703922,-1.41879451,-1.15006292,-3.18016100,-3.59554029,-1.76377678,2.91222382,6.85992956,0.00897374,-5.03344154,-0.64211971,-0.02389118,0.97790623,0.25946102,-0.55822188,-2.69835329,5.72354364,2.89500117,6.98355389,0.00837917,-0.23169656,3.44821858,-5.00828505,-1.48932743,-0.41173249,-1.50229609,-4.16045570,-2.67505145,1.58587980,2.09998131,0.14767370,-1.78000128,-1.55987930,0.22012196,0.63917029,0.42477340,-10.01407051,-9.13826847,0.87580138,0.28579494,0.00,0.00,
104.14,51.83,6.00,0.29,5.65,58.00,-1.02037454,-0.88977373,-0.07308346,-0.64949363,-0.65818131,1.30118012,0.25431982,5.48,0.53733128,-1.02303934,-0.48120514,-0.37336197,1.56801558,-1.74989045,-1.47296774,0.50459105,-0.31131583,0.41992190,0.52,0.51214057,-1.15724766,-3.31284285,-1.95079017,2.91504288,-0.74225438,-2.88426423,-0.09532118,-0.17602900,0.05488145,0.81483402,0.90702438,-2.54241824,0.92457753,-0.64542633,0.50330341,-2.52555299,0.97797793,1.93974268,0.55563003,0.56064194,0.45421106,-0.85606372,-0.48112482,0.38958934,0.73304552,0.63188988,-2.96763158,-3.58079123,-1.37277019,-0.40278798,0.29612818,0.58646419,-33.24660110,-28.72194672,4.52465439,1.35519910,0.24548546,31.31332588,34.67402649,3.36070204,1.05330288,0.00,0.00,
104.14,51.83,12.00,0.33,5.65,68.00,6.11287308,-2.22922301,5.75299692,8.90347385,4.63503027,2.40920043,0.12099707,28.34,-0.04694280,2.03906155,6.59856129,7.36236334,-7.64232111,-10.81194496,-4.68155909,-1.54227936,-1.09063256,0.19104050,0.66,-19.40157127,16.17604446,-2.81774354,11.88555145,-34.69194031,-15.25050545,19.33884048,6.43822813,-11.12713242,8.43734264,0.00377226,11.49582958,-7.59557009,30.41666985,10.33768368,9.87579823,-4.42729902,2.98496509,-5.60861349,-3.36487174,0.77568150,0.37871677,21.01466751,8.69419193,6.31327105,16.26734161,14.16900921,-2.20359731,-17.72322845,6.69214296,-2.94623327,0.59764451,0.43969539,-15.11539936,-12.29073429,2.82466555,1.00459778,0.31717355,-529.75268555,-486.86999512,42.88265228,2.39387751,0.00,0.00,
104.07,50.92,9.00,0.38,4.04,73.00,2.80976868,1.57758355,2.34983802,4.03333807,2.69263196,4.50071955,0.03417009,12.04,0.42684683,0.35601994,6.40932322,-4.40597630,-0.64393944,3.79249144,5.93133593,-8.39595222,0.43376863,0.17516278,0.68,0.36962473,10.15530682,2.11413002,-2.95733738,8.03718472,8.74974060,5.11934423,-17.49455261,-2.48480439,2.34591246,0.12598805,3.19347262,1.26397038,7.40874338,-0.10830459,1.04446959,6.86630487,0.62459445,-0.88737631,-1.69142663,1.07099593,0.30101808,2.32867932,-1.70648563,14.35835171,-5.67640257,-2.59611630,3.02109981,16.70458603,-2.81170559,-1.02321863,0.41312280,0.52056392,-1.25465333,0.00365292,1.25830626,0.59288043,0.44203731,40.62178802,39.86683273,-0.75495791,0.00886551,0.00,0.00,
104.20,50.13,11.00,0.45,2.70,69.00,4.15682888,4.57975674,5.53232479,4.73036814,4.74981976,16.74728203,0.00004678,11.01,0.65001953,1.93420124,5.17256594,-3.24936533,6.13759327,3.57710719,4.84596062,1.61760759,2.58571124,7.16466284,0.01,4.17303371,0.30403247,5.47135115,-6.55285454,11.57968140,11.26295090,4.22157717,8.56804085,-0.06889924,0.00210825,0.96338832,6.67228603,3.84102440,4.54563332,7.55282116,12.40162849,3.20270324,6.76002502,0.30566689,0.95572567,0.41000941,0.52213914,-1.65969741,8.14625835,11.57367134,-3.45839429,3.30517364,4.06659317,9.25813484,1.29454172,-0.50548518,0.11726407,0.73210654,1.70882857,2.46396351,0.75513482,0.77294737,0.38015444,3.96730685,1.39216745,-2.57513952,2.05686307,0.00,0.00,
103.71,49.65,14.00,0.50,2.43,58.00,1.83447528,4.45820236,4.45191860,2.58662438,3.33280516,6.34039783,0.01198497,12.56,2.04681611,5.33096123,0.85161334,0.83130831,2.60364199,0.90854138,6.10202646,-0.59934431,2.25944543,4.18296385,0.04,7.47551155,5.24795628,-0.89125031,1.40881252,3.91315579,7.47260666,5.72391748,7.17537260,2.02699590,1.37290084,0.24164594,7.29649305,10.10157394,1.10898030,2.09493804,4.79810524,5.43299389,9.32230949,-3.78681087,1.96499979,1.33865404,0.24759999,-4.11384344,5.33884764,7.24450874,2.61241055,4.31258726,-6.11258841,6.67556858,-0.97771919,-0.86460024,0.26151446,0.60921584,1.12555671,1.81405628,0.68849957,2.77066088,0.09726432,5.71008205,7.05762911,1.34754729,0.63443255,0.00,0.00,
104.38,49.30,15.00,0.51,1.34,61.00,4.45024967,1.71811295,2.29189301,2.85703015,2.82932138,9.82695484,0.00177895,8.56,1.95391297,1.32807267,3.06481791,3.60785961,1.12374079,-0.41554102,4.72375107,-3.39773011,1.49861050,3.98873043,0.05,-1.18744969,5.38781977,0.30971676,5.49707651,1.18888366,-2.22855330,7.14496756,-2.37955093,-1.08024132,0.84881896,0.35715087,1.79676580,1.64658153,6.11152363,2.32629871,1.98371506,1.71240294,3.78812265,-0.56163633,-0.53492749,0.21141049,0.64578295,9.70270061,1.27755105,7.11433601,7.54902172,4.44918394,3.25412440,7.30113268,-3.24054146,1.58857787,1.91381180,0.16690756,-0.20164244,0.50210482,0.70374727,6.85359097,0.00938826,1.92408371,4.22085524,2.29677129,2.40981531,0.00,0.00,
104.03,48.15,14.00,0.49,2.04,56.00,2.35799599,0.78168476,1.85290062,0.90700507,1.47489655,2.67073464,0.10257999,8.56,3.03506684,-0.82998687,1.64275670,1.72131288,2.27754140,-0.17127015,-0.49157211,3.06648922,1.28129220,2.90188217,0.09,4.24893188,-1.84091640,-0.58889431,0.57197469,2.69061184,-1.23065686,-2.61823821,4.94353819,-0.05844086,0.00248673,0.96024011,1.98327863,-0.71055818,3.66754603,4.98561859,2.33994031,-3.98628092,2.40971375,3.72748947,0.86877930,0.56139225,0.45390935,4.99195528,0.29096031,3.34661865,1.47036958,2.61936736,5.50494862,-0.58947009,1.86291099,1.52684379,1.73458433,0.18818523,-1.32724202,-0.64988977,0.67735225,6.77022171,0.00982449,4.42656517,3.00513172,-1.42143333,0.89936292,0.00,0.00,
104.13,47.57,12.00,0.40,2.73,64.00,2.71310115,-0.83172202,1.02612805,-0.98902440,0.47962067,0.32497686,0.56878297,7.98,2.60187531,1.28010046,1.06843555,0.26232573,-0.05547142,1.36316240,4.45488739,1.70667696,1.58524907,5.05307674,0.02,-0.39328656,0.56376410,-2.13143277,-2.26876736,-4.54094076,3.52519011,2.41229105,-2.82881927,0.16669761,0.02308671,0.87926825,1.41764832,2.79420638,3.19047832,1.62966204,-2.07045150,-4.12201214,2.01865315,2.44939685,1.86067021,2.95991611,0.08572021,4.96904612,-0.26915509,0.02274771,-0.59407872,4.01213694,3.00857401,6.72297049,3.64352226,3.74390674,12.07267857,0.00053782,-1.99674702,-1.39728427,0.59946275,5.30358028,0.02210655,-5.03960896,-2.35785937,2.68174958,3.00831413,0.00,0.00,
103.84,46.85,7.00,0.28,4.26,76.00,-1.21969724,-1.45872235,-1.10529947,-1.01714432,-1.20021582,2.72607589,0.09909183,6.90,-3.21447015,-1.65965116,0.14743613,-0.31305367,1.19774890,2.12833881,-1.97342980,-2.23153687,-0.73982722,1.51236999,0.22,-3.66652822,-3.00001335,-0.39351651,1.66876352,-1.06928647,1.25228548,-0.46628892,-6.99695396,-0.57777530,0.37438548,0.54078883,-3.18149996,-1.60596216,-1.14209819,-1.88204765,-0.21389730,3.42914701,-3.82863951,-0.20283316,-0.01746418,0.00035492,0.98497381,-5.98763275,-2.08062458,0.49384308,-2.50931072,3.55942917,0.43200016,-2.63564324,-1.14659905,-0.17454408,0.03529293,0.85102849,-2.04362226,-1.58640134,0.45722088,3.15970707,0.07669724,-8.83736897,-7.88143826,0.95593059,0.34433049,0.00,0.00,
